supertype,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
0575 LHA-AHN-PVH Otp Trh Glut_2,0,0,0,0,465,0,0,0,0,0,20,23,0,2,0,0,3,0,0,0,1,0,12,0,0
0576 LHA-AHN-PVH Otp Trh Glut_3,0,0,0,0,301,0,0,0,0,1,26,0,0,0,0,0,2,0,12,0,9,0,2,0,0
0577 LHA-AHN-PVH Otp Trh Glut_4,0,0,0,0,194,0,1,0,0,2,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0578 LHA-AHN-PVH Otp Trh Glut_5,0,0,0,0,128,0,0,0,0,0,3,0,0,2,0,0,6,0,23,0,14,0,0,0,4
0579 AHN-RCH-LHA Otp Fezf1 Glut_1,0,0,0,0,373,0,2,0,0,2,80,0,1,0,0,0,0,0,0,0,0,0,16,0,0
0580 AHN-RCH-LHA Otp Fezf1 Glut_2,0,0,0,0,1160,0,3,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0581 AHN-RCH-LHA Otp Fezf1 Glut_3,0,0,0,0,237,0,0,0,0,0,1,0,0,1,0,0,1,0,7,0,2,0,3,0,0
0582 AHN-RCH-LHA Otp Fezf1 Glut_4,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0583 AHN-RCH-LHA Otp Fezf1 Glut_5,0,0,0,0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,2
0584 AHN-RCH-LHA Otp Fezf1 Glut_6,0,0,0,0,265,0,2,1,0,3,9,0,0,0,0,0,0,0,7,0,9,2,3,0,0
0585 PVH-SO-PVa Otp Glut_1,0,0,0,0,181,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0586 PVH-SO-PVa Otp Glut_2,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0587 PVH-SO-PVa Otp Glut_3,0,0,0,0,481,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0588 PVH-SO-PVa Otp Glut_4,0,0,0,0,666,0,0,0,0,0,20,9,0,6,0,0,11,0,53,0,75,0,2,0,26
0589 PVH-SO-PVa Otp Glut_5,0,0,0,0,213,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0
0590 PVH-SO-PVa Otp Glut_6,0,0,0,0,103,0,0,0,0,0,16,7,0,0,0,0,0,0,0,1,0,0,2,0,0
0591 PH-ant-LHA Otp Bsx Glut_1,0,1,0,0,441,0,40,1,0,21,0,0,3,0,0,0,0,0,1,0,0,0,7,0,0
0592 PH-ant-LHA Otp Bsx Glut_2,0,0,0,0,157,0,15,0,0,5,3,0,2,0,0,0,0,0,0,2,0,1,3,0,0
0593 PH-ant-LHA Otp Bsx Glut_3,0,0,0,0,321,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0594 PH-ant-LHA Otp Bsx Glut_4,0,0,0,0,326,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,0
0595 PH-ant-LHA Otp Bsx Glut_5,0,0,0,0,300,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0596 PH-ant-LHA Otp Bsx Glut_6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0597 PH-ant-LHA Otp Bsx Glut_7,0,0,0,0,237,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,2,0,0
0598 STN-PSTN Pitx2 Glut_1,0,0,0,0,378,0,2,0,0,0,8,0,0,0,0,0,0,0,0,5,4,2,3,0,0
0599 STN-PSTN Pitx2 Glut_2,0,0,0,0,202,0,5,0,0,1,22,0,2,0,0,0,0,0,1,1,9,11,0,0,0
0600 STN-PSTN Pitx2 Glut_3,0,0,0,0,217,0,7,0,0,0,28,0,1,0,0,0,0,0,0,0,7,9,0,0,0
0601 STN-PSTN Pitx2 Glut_4,0,0,0,0,230,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0
0602 STN-PSTN Pitx2 Glut_5,0,0,0,0,1116,0,13,0,0,0,56,0,4,0,0,0,0,0,0,44,127,51,0,0,0
0603 STN-PSTN Pitx2 Glut_6,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0604 STN-PSTN Pitx2 Glut_7,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0605 PMv-TMv Pitx2 Glut_1,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0606 PMv-TMv Pitx2 Glut_2,0,0,0,0,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0607 PMv-TMv Pitx2 Glut_3,0,0,0,0,546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0608 PH-an Pitx2 Glut_1,0,0,0,0,153,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0609 PH-an Pitx2 Glut_2,0,0,0,0,114,0,6,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
0610 PH Pitx2 Glut_1,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0611 PH Pitx2 Glut_2,0,1,0,0,1038,0,214,1,0,5,0,0,26,3,0,0,0,0,1,0,0,0,38,0,0
0612 PH-LHA Foxb1 Glut_1,0,1,0,0,243,0,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0
0613 PH-LHA Foxb1 Glut_2,0,0,0,0,76,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0
0614 PH-LHA Foxb1 Glut_3,0,0,0,0,180,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,0,0
0615 PH-LHA Foxb1 Glut_4,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0616 PH-LHA Foxb1 Glut_5,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0617 PH-LHA Foxb1 Glut_6,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0618 PH-LHA Foxb1 Glut_7,0,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0619 PMd-LHA Foxb1 Glut_1,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0620 PMd-LHA Foxb1 Glut_2,0,0,0,0,536,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,4,0,0
0621 PMd-LHA Foxb1 Glut_3,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0622 PH-SUM Foxa1 Glut_1,0,0,0,0,164,0,63,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0
0623 PH-SUM Foxa1 Glut_2,0,0,0,0,119,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
0624 PH-SUM Foxa1 Glut_3,0,0,0,0,416,0,52,0,0,2,0,0,25,3,0,0,0,0,0,0,0,0,12,0,0
0625 PH-SUM Foxa1 Glut_4,0,0,0,0,81,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0626 PH-SUM Foxa1 Glut_5,0,0,0,0,468,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0
0627 PH-SUM Foxa1 Glut_6,0,0,0,0,314,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0
0628 HY Gnrh1 Glut_1,0,0,0,1,27,0,0,0,1,0,23,3,0,0,0,0,0,0,2,0,0,0,0,0,0
0629 MM-ant Foxb1 Glut_1,0,0,0,0,983,0,1,0,0,0,0,0,0,48,0,0,1,0,0,0,0,0,2,0,0
0630 MM Foxb1 Glut_1,0,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1
0631 MM Foxb1 Glut_2,0,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0632 MH Tac2 Glut_1,0,0,0,0,0,0,0,0,0,0,0,0,1372,79,0,13,2,0,0,0,0,0,5,0,0
0633 MH Tac2 Glut_2,0,0,0,2,0,0,0,0,0,0,0,0,1559,41,0,8,21,0,0,0,0,0,33,0,0
0634 MH Tac2 Glut_3,0,0,0,0,0,0,0,0,0,0,0,0,1170,10,0,0,1,0,0,0,0,0,10,0,0
0635 MH Tac2 Glut_4,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,0,0,0,0,0,1,0,0
0636 MH Tac2 Glut_5,0,0,0,1,0,0,0,0,0,0,0,0,268,2,0,0,20,0,0,0,0,0,24,0,0
0637 LH Pou4f1 Sox1 Glut_1,0,0,0,1,0,0,0,0,0,0,0,0,186,0,0,0,1,0,0,0,0,0,50,0,0
0638 LH Pou4f1 Sox1 Glut_2,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,9,0,0
0639 LH Pou4f1 Sox1 Glut_3,0,0,0,3,0,0,0,0,0,0,0,0,317,0,0,0,6,0,0,0,0,0,26,0,0
0640 LH Pou4f1 Sox1 Glut_4,0,0,0,1,0,0,11,0,0,0,0,0,204,1,0,0,0,0,0,0,0,0,24,0,0
0641 AD Serpinb7 Glut_1,0,0,0,22,0,0,0,0,0,0,0,0,1046,0,0,0,35,0,0,0,0,0,87,0,0
0642 AV Col27a1 Glut_1,0,0,0,0,0,0,0,0,0,0,0,0,1682,0,0,0,36,0,0,0,0,0,4,0,0
0643 PVT-PT Ntrk1 Glut_1,0,0,0,0,7,0,2,0,0,0,0,0,234,13,0,0,0,0,0,0,0,0,2,0,0
0644 PVT-PT Ntrk1 Glut_2,0,0,0,0,3,0,3,0,0,0,0,0,1197,5,0,0,1,0,0,0,0,0,23,0,0
0645 PVT-PT Ntrk1 Glut_3,0,0,0,0,27,0,4,0,0,0,0,0,1114,35,0,0,0,0,0,0,4,0,14,0,0
0646 PVT-PT Ntrk1 Glut_4,0,0,0,0,9,0,2,0,0,0,0,0,651,0,0,0,1,0,0,0,0,0,2,0,0
0647 PVT-PT Ntrk1 Glut_5,0,0,0,0,1,0,0,0,0,0,0,0,524,2,0,0,0,0,0,0,0,0,1,0,0
0648 PVT-PT Ntrk1 Glut_6,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,1,0,3,0,0
0649 CM-IAD-CL-PCN Sema5b Glut_1,0,0,0,0,0,0,1,0,0,0,0,0,1322,0,0,0,0,0,0,0,0,0,5,0,0
0650 CM-IAD-CL-PCN Sema5b Glut_2,0,0,0,0,0,0,0,0,0,0,0,0,758,0,0,0,1,0,0,0,0,0,10,0,0
0651 CM-IAD-CL-PCN Sema5b Glut_3,0,0,0,0,1,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0
0652 CM-IAD-CL-PCN Sema5b Glut_4,0,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0
0653 CM-IAD-CL-PCN Sema5b Glut_5,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
0654 TH Prkcd Grin2c Glut_1,0,0,0,16,73,0,1,0,0,0,0,1,17060,0,0,0,23,0,17,0,19,130,21,0,3
0655 TH Prkcd Grin2c Glut_2,0,0,0,28,0,0,0,0,0,0,0,0,1755,0,0,0,32,0,11,0,55,9,32,0,0
0656 TH Prkcd Grin2c Glut_3,0,0,0,3,0,0,0,0,0,0,0,0,1005,0,0,0,13,0,3,0,6,0,0,0,0
0657 TH Prkcd Grin2c Glut_4,0,0,0,1,1,0,2,0,0,0,0,0,402,0,0,0,8,0,16,0,5,0,3,0,0
0658 TH Prkcd Grin2c Glut_5,0,0,0,126,1,0,0,0,0,0,0,0,1754,0,0,0,127,0,0,0,0,6,21,0,0
0659 TH Prkcd Grin2c Glut_6,0,0,0,89,6,0,7,0,0,0,0,0,4963,0,0,0,46,0,4,0,4,4,12,0,0
0660 TH Prkcd Grin2c Glut_7,0,0,0,0,1,0,11,0,0,0,0,0,852,0,0,0,37,0,9,0,1,0,0,0,0
0661 TH Prkcd Grin2c Glut_8,0,0,0,9,0,0,23,0,0,0,0,0,713,0,0,0,10,0,0,0,0,4,3,0,0
0662 TH Prkcd Grin2c Glut_9,0,0,0,0,1,0,0,0,0,0,0,0,1346,0,0,0,0,0,0,0,0,0,1,0,0
0663 TH Prkcd Grin2c Glut_10,0,0,0,3,1,0,1,0,0,0,0,0,2968,0,0,0,1,0,0,0,0,0,7,0,0
0664 TH Prkcd Grin2c Glut_11,0,0,0,0,4,0,0,0,0,0,0,0,543,0,0,0,0,0,3,0,0,0,3,0,0
0665 TH Prkcd Grin2c Glut_12,0,0,0,1,0,0,0,0,0,0,0,0,1131,0,0,0,1,0,0,0,0,0,6,0,0
0666 TH Prkcd Grin2c Glut_13,0,0,0,0,26,0,3,0,0,0,0,0,3292,0,0,0,1,0,0,0,0,5,2,0,0
0667 TH Prkcd Grin2c Glut_14,0,0,0,0,1,0,0,0,0,0,0,0,426,0,0,0,1,0,0,0,0,0,3,0,0
0668 RE-Xi Nox4 Glut_1,0,0,0,0,10,0,1,0,0,0,0,0,774,0,0,0,1,0,1,0,1,0,5,0,0
0669 RE-Xi Nox4 Glut_2,0,0,0,0,96,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,36,0,0
0670 RE-Xi Nox4 Glut_3,0,0,0,0,30,0,0,0,0,0,0,0,1695,0,0,0,13,0,1,0,0,0,1,0,0
0671 RE-Xi Nox4 Glut_4,0,0,0,0,6,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
0672 MG-POL-SGN Nts Glut_1,0,0,0,0,2,0,34,0,0,0,0,0,558,0,0,0,21,0,2,0,0,1,0,0,0
0673 MG-POL-SGN Nts Glut_2,0,0,0,1,1,0,20,0,0,0,0,0,141,0,0,0,22,0,2,0,5,0,0,0,0
0674 PF Fzd5 Glut_1,0,0,0,0,19,0,48,0,0,0,0,0,1211,0,0,0,0,0,3,0,0,0,56,0,0
0675 PF Fzd5 Glut_2,0,0,0,1,4,0,26,0,0,0,0,0,2750,0,0,0,2,0,2,0,0,2,17,0,0
0676 PRC-PAG Pax6 Glut_1,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0677 PRC-PAG Pax6 Glut_2,0,0,0,1,0,0,169,0,0,0,0,0,42,19,0,0,14,0,14,0,0,0,2,0,0
0678 PRC-PAG Pax6 Glut_3,0,0,0,0,0,0,318,1,0,1,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0
0679 PRC-PAG Pax6 Glut_4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0680 PRC-PAG Pax6 Glut_5,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
0681 MB-ant-ve Dmrta2 Glut_1,0,0,0,0,105,0,377,0,0,1,0,0,86,0,0,0,0,0,6,14,0,1,17,0,0
0682 RN Spp1 Glut_1,0,0,0,0,0,0,323,0,0,3,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0
0683 MRN-PAG Nkx6-1 Glut_1,0,0,0,0,0,0,97,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0684 MRN-PAG Nkx6-1 Glut_2,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0685 IF-RL-CLI-PAG Foxa1 Glut_1,0,0,0,0,153,0,214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,0
0686 IF-RL-CLI-PAG Foxa1 Glut_2,0,0,0,0,8,0,72,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
0687 IF-RL-CLI-PAG Foxa1 Glut_3,0,0,0,0,2,0,82,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0
0688 IF-RL-CLI-PAG Foxa1 Glut_4,0,0,0,0,1,0,127,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,2,0,0
0689 IF-RL-CLI-PAG Foxa1 Glut_5,0,0,0,0,11,0,52,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0
0690 PAG-SC Neurod2 Meis2 Glut_1,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0691 PAG-SC Neurod2 Meis2 Glut_2,1,0,0,0,0,0,241,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0692 PAG-SC Neurod2 Meis2 Glut_3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0693 PAG-SC Neurod2 Meis2 Glut_4,0,0,0,0,0,0,366,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0
0694 PAG Pou4f3 Glut_1,1,2,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0695 PAG Pou4f3 Glut_2,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0696 PAG Pou4f3 Glut_3,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0697 CUN Evx2 Lhx2 Glut_1,0,47,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0698 CUN Evx2 Lhx2 Glut_2,0,35,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
0699 CUN Evx2 Lhx2 Glut_3,0,1,0,0,0,0,244,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0700 CUN Evx2 Lhx2 Glut_4,0,3,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0701 CUN Evx2 Lhx2 Glut_5,0,4,0,0,0,0,107,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0702 APN C1ql2 Glut_1,0,0,0,15,0,0,1255,0,0,0,0,0,52,0,0,0,21,0,8,0,1,0,0,0,0
0703 APN C1ql4 Glut_1,0,0,0,0,0,0,1359,0,0,0,0,0,75,0,0,0,10,0,16,0,0,0,1,0,0
0704 PAG-MRN Pou3f1 Glut_1,2,0,0,0,0,0,600,0,0,6,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
0705 PAG-MRN Pou3f1 Glut_2,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0706 PAG-MRN Pou3f1 Glut_3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0707 PAG-MRN Pou3f1 Glut_4,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0708 PAG-MRN Pou3f1 Glut_5,0,0,0,0,0,0,148,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0709 PAG-MRN Pou3f1 Glut_6,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0710 MRN Pou3f1 C1ql4 Glut_1,0,4,0,0,4,0,121,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0
0711 MRN Pou3f1 C1ql4 Glut_2,0,0,0,0,0,0,212,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,1,0,0
0712 MRN Pou3f1 C1ql4 Glut_3,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0713 PRC-PAG Tcf7l2 Irx2 Glut_1,0,0,0,0,0,0,492,0,0,0,0,0,65,5,0,0,2,0,5,0,0,0,4,0,0
0714 PRC-PAG Tcf7l2 Irx2 Glut_2,2,0,0,1,46,0,241,0,0,0,0,0,43,2,0,0,3,0,18,0,0,0,9,0,0
0715 PRC-PAG Tcf7l2 Irx2 Glut_3,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0716 PRC-PAG Tcf7l2 Irx2 Glut_4,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0717 PRC-PAG Tcf7l2 Irx2 Glut_5,0,0,0,0,0,0,331,0,0,0,0,0,94,0,0,0,9,0,1,0,0,0,0,0,0
0718 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1,0,2,0,3,4,0,418,0,0,0,0,0,165,0,0,0,5,0,23,0,2,0,13,0,0
0719 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2,0,0,0,0,8,0,193,0,0,0,0,0,89,0,0,0,1,0,11,0,0,0,8,0,0
0720 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3,0,0,0,0,105,0,114,0,0,0,11,0,310,17,0,0,4,0,0,0,9,0,44,0,0
0721 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4,0,0,0,0,19,0,351,0,0,0,0,0,351,0,0,0,11,0,32,0,0,7,5,0,0
0722 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5,0,0,0,0,60,0,96,0,0,0,0,0,302,0,0,0,1,0,10,0,0,0,12,0,0
0723 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6,0,0,0,0,56,0,73,0,0,0,1,0,165,3,0,0,3,0,3,0,1,0,11,0,0
0724 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_7,0,0,0,0,23,0,214,0,0,0,1,0,337,0,0,0,0,0,34,0,0,2,1,0,0
0725 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8,0,1,0,7,49,0,325,1,0,0,0,0,205,0,0,0,12,0,19,0,4,8,0,0,0
0726 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9,0,0,0,0,84,0,1,0,0,0,0,0,17,0,0,0,0,0,1,0,1,0,0,0,0
0727 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_10,0,0,0,0,8,0,91,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0
0728 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_11,0,0,0,0,0,0,15,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,1,0,0
0729 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12,0,0,0,0,80,0,17,0,0,0,0,0,52,0,0,0,0,0,0,0,9,27,1,0,0
0730 PAG-SC Pou4f1 Zic1 Glut_1,0,0,0,0,0,0,1419,0,0,0,0,0,7,1,0,0,0,0,50,0,0,0,0,0,0
0731 PAG-SC Pou4f1 Zic1 Glut_2,0,0,0,0,0,0,1639,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0
0732 PAG-SC Pou4f1 Zic1 Glut_3,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
0733 PAG-MRN Tfap2b Glut_1,1,24,0,0,2,0,1128,0,0,5,0,0,2,0,4,0,0,0,12,0,0,0,0,0,0
0734 PAG-MRN Tfap2b Glut_2,0,0,0,1,0,0,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
0735 PAG Pou4f1 Bnc2 Glut_1,0,0,0,0,1,0,546,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0736 PAG Pou4f1 Bnc2 Glut_2,0,2,0,0,0,0,476,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0737 PAG Pou4f1 Ebf2 Glut_1,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0738 PAG Pou4f1 Ebf2 Glut_2,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0739 PAG Pou4f1 Ebf2 Glut_3,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0740 PAG Pou4f1 Ebf2 Glut_4,1,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0741 PAG Pou4f1 Ebf2 Glut_5,1,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0742 PAG Pou4f1 Ebf2 Glut_6,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0743 PAG Pou4f1 Ebf2 Glut_7,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0744 PAG Pou4f1 Ebf2 Glut_8,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0745 PAG Pou4f2 Glut_1,0,2,0,0,0,0,1484,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0
0746 PAG Pou4f2 Glut_2,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0747 PAG Pou4f2 Glut_3,0,1,0,0,0,0,265,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0
0748 PAG Pou4f2 Glut_4,0,0,0,1,0,0,390,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0749 PAG Pou4f2 Glut_5,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0750 PAG Pou4f2 Mesi2 Glut_1,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0751 PAG Pou4f2 Mesi2 Glut_2,3,0,0,0,0,0,390,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
0752 PAG Pou4f2 Mesi2 Glut_3,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0753 PAG Pou4f2 Mesi2 Glut_4,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0754 PAG Pou4f2 Mesi2 Glut_5,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0755 PAG Pou4f2 Mesi2 Glut_6,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0756 SC Bnc2 Glut_1,0,0,0,1,0,0,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0757 SC Bnc2 Glut_2,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0758 SC Bnc2 Glut_3,0,0,0,10,0,6,879,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17
0759 SC Bnc2 Glut_4,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0760 SCig Foxb1 Glut_1,0,0,0,5,0,0,1328,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,2
0761 SCig Foxb1 Glut_2,0,0,0,5,0,0,1076,0,0,0,0,0,2,0,0,0,4,0,10,0,0,0,0,0,3
0762 SCig Foxb1 Glut_3,0,0,0,17,0,0,489,0,0,0,0,0,0,0,0,0,15,0,23,0,1,0,0,0,0
