supertype,AQ,CB,CTXsp,HPF,HY,Isocortex,MB,MY,OLF,P,PAL,STR,TH,V3,V4,VL,brain-unassigned,cbf,cm,eps,fiber tracts-unassigned,lfbs,mfbs,scwm,unassigned
0001 CLA-EPd-CTX Car3 Glut_1,0.0,0.0,0.09947140797693417,0.006407176037161621,0.0,0.8024187089540286,0.0,0.0,0.041886913342944095,0.0,0.0,0.0005606279032516418,0.0,0.0,0.0,0.0002402691013935608,0.0,0.0,8.008970046452026e-05,0.0,0.0,0.031154893480698383,0.0009610764055742432,0.016818837097549257,0.0
0002 CLA-EPd-CTX Car3 Glut_2,0.0,0.0,0.22141296431172613,0.004369992716678805,0.0,0.4850691915513474,0.0,0.0,0.22141296431172613,0.0,0.0,0.0021849963583394027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462490895848507,0.0,0.010924981791697014,0.0
0003 IT EP-CLA Glut_1,0.0,0.0,0.2950662621746767,0.016765128532652083,0.0,0.5136516046623024,0.0,0.0,0.06753951780296982,0.0,0.0,0.009739741338016925,0.0,0.0,0.0,0.0006386715631486508,0.0001596678907871627,0.0,0.0,0.0,0.0,0.07552291234232796,0.0094204055564426,0.011336420245888552,0.0001596678907871627
0004 IT EP-CLA Glut_2,0.0,0.0,0.2961599158337717,0.1504471330878485,0.0,0.15781167806417676,0.0,0.0,0.28511309836927934,0.0,0.0,0.0005260389268805891,0.0,0.0,0.0,0.0015781167806417674,0.0,0.0,0.0005260389268805891,0.0,0.0,0.0920568122041031,0.015255128879537085,0.0,0.0005260389268805891
0005 IT EP-CLA Glut_3,0.0,0.0,0.529126213592233,0.0,0.0,0.02912621359223301,0.0,0.0,0.3859223300970874,0.0,0.0,0.03640776699029126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007281553398058253,0.012135922330097087,0.0,0.0
0006 IT EP-CLA Glut_4,0.0,0.0,0.14119359534206696,0.0,0.0,0.08951965065502183,0.0,0.0,0.7489082969432315,0.0,0.0,0.005822416302765648,0.0,0.0,0.0,0.0,0.0,0.0,0.008005822416302766,0.0,0.0,0.005094614264919942,0.0,0.001455604075691412,0.0
0007 L5/6 IT TPE-ENT Glut_1,0.0,0.0,0.12371134020618557,0.15201131999191428,0.0,0.6636345259753386,0.0,0.0,0.047099252071962805,0.0,0.00020214271275520516,0.004649282393369719,0.0,0.0,0.0,0.0,0.0,0.0,0.00020214271275520516,0.0,0.0,0.005659995957145745,0.002425712553062462,0.00020214271275520516,0.00020214271275520516
0008 L5/6 IT TPE-ENT Glut_2,0.0,0.0,0.004896959804121608,0.19669455213221793,0.0,0.7810650887573964,0.0,0.0,0.009589879616404815,0.0,0.0,0.0010201999591920017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004488879820444807,0.00040807998367680065,0.0010201999591920017,0.0008161599673536013
0009 L5/6 IT TPE-ENT Glut_3,0.0,0.0,0.021176470588235293,0.004705882352941176,0.0,0.9670588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007058823529411765,0.0,0.0,0.0
0010 L5/6 IT TPE-ENT Glut_4,0.0,0.0,0.0006775067750677507,0.8414634146341463,0.0,0.14905149051490515,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0013550135501355014,0.0,0.0006775067750677507
0011 L5/6 IT TPE-ENT Glut_5,0.0,0.0,0.0,0.09068627450980392,0.0,0.9068627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0
0012 L5/6 IT TPE-ENT Glut_6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0013 L6 IT CTX Glut_1,0.0,0.0,0.01487964989059081,0.03785557986870897,0.0,0.9013129102844639,0.0,0.0,0.0019693654266958426,0.0,0.0,0.007221006564551422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022975929978118162,0.00262582056892779,0.010940919037199124,0.0002188183807439825
0014 L6 IT CTX Glut_2,0.0,0.0,0.0011582179604589776,0.0018585357970155687,0.0,0.9647686257609223,0.0,0.0,0.0017507945913914776,0.0,0.0,0.006248989926197274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015326186500026935,0.000404029521090341,0.00848461994289716,0.0
0015 L6 IT CTX Glut_3,0.0,0.0,0.0023131239347455564,0.001582663744825907,0.0,0.9880691502313124,0.0,0.0,0.0018261504747991235,0.0,0.0,0.0012174336498660824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024348672997321647,0.0,0.002556610664718773,0.0
0016 L6 IT CTX Glut_4,0.0,0.0,0.0021159542953872196,0.018620397799407534,0.0,0.9699534490055015,0.0,0.0,0.0008463817181548879,0.0,0.0,0.00042319085907744394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021159542953872196,0.0,0.005924672027084215,0.0
0017 L6 IT CTX Glut_5,0.0,0.0,0.0006243496357960458,0.004162330905306972,0.0,0.991675338189386,0.0,0.0,0.0,0.0,0.0,0.0014568158168574402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001040582726326743,0.0004162330905306972,0.0004162330905306972,0.0002081165452653486
0018 L5 IT CTX Glut_1,0.0,0.0,0.0011795930404010617,0.0041285756414037155,0.0,0.9884989678560896,0.0,0.0,0.0005897965202005308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038336773813034504,0.0,0.0017693895606015924,0.0
0019 L5 IT CTX Glut_2,0.0,0.0,0.0,0.008596268438018952,0.0,0.9890592947152486,0.0,0.0,9.768486861385171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022467519781185896,0.0,0.0,0.0
0020 L5 IT CTX Glut_3,0.0,0.0,0.0,0.0016963528413910093,0.0,0.9978324380360004,0.0,0.0,9.424182452172274e-05,0.0,0.0,9.424182452172274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.424182452172274e-05,9.424182452172274e-05,9.424182452172274e-05,0.0
0021 L5 IT CTX Glut_4,0.0,0.0,0.0,0.0034928396786587496,0.0,0.9965071603213412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022 L5 IT CTX Glut_5,0.0,0.0,0.006711409395973154,0.0,0.0,0.9932885906040269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0023 L4/5 IT CTX Glut_1,0.0,0.0,3.867275117951891e-05,0.003944620620310929,0.0,0.9952819243560987,0.0,0.0,0.0003867275117951891,0.0,0.0,3.867275117951891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002707092582566324,0.0,0.0,3.867275117951891e-05
0024 L4/5 IT CTX Glut_2,0.0,0.0,0.0,1.3704825469047652e-05,0.0,0.9986706319295023,0.0,0.0,0.0011237956884619074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015075308015952417,0.0,0.0,0.0,1.3704825469047652e-05,0.0,2.7409650938095304e-05
0025 L4/5 IT CTX Glut_3,0.0,0.0,8.35421888053467e-05,0.004594820384294068,0.0,0.9934001670843776,0.0,0.0,0.0018379281537176273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35421888053467e-05,0.0,0.0,0.0
0026 L4/5 IT CTX Glut_4,0.0,0.0,0.0005591668414063046,0.00020968756552736424,0.0,0.9975536450688475,0.0,0.0,0.0007688544069336689,0.0,0.0,0.0006989585517578808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989585517578807e-05,6.989585517578807e-05,0.0,6.989585517578807e-05
0027 L4/5 IT CTX Glut_5,0.0,0.0,0.0,0.0004551957341656912,0.0,0.9982442450253609,0.0,0.0,0.0003251398101183509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006502796202367018,0.00026011184809468074,0.0,6.502796202367018e-05
0028 L4/5 IT CTX Glut_6,0.0,0.0,0.0,0.023107569721115537,0.0,0.9767596281540505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640106241699867e-05,0.0,6.640106241699867e-05
0029 L2/3 IT CTX Glut_1,0.0,0.0,0.0,0.0012106537530266344,0.0,0.9918886198547215,0.0,0.0,0.005932203389830509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012106537530266344,0.0,0.0,0.0003631961259079903,0.0,0.0,0.00048426150121065375
0030 L2/3 IT CTX Glut_2,0.0,0.0,0.0,0.00021281123643328368,0.0,0.9928270095013958,0.0,0.0,0.0054454639910869644,0.0,0.0,2.5036616050974552e-05,0.0,0.0,0.0,1.2518308025487276e-05,0.0,0.0,0.00043814078089205464,0.0,0.0,0.00032547600866266916,0.00012518308025487275,0.0001502196963058473,0.00043814078089205464
0031 L2/3 IT CTX Glut_3,0.0,0.0,0.0011246293834986198,0.005929864022083632,0.0,0.9806768224107965,0.0,0.0,0.011246293834986197,0.0,0.0,0.00010223903486351089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010223903486351089,0.0,0.0,0.0008179122789080871
0032 L2/3 IT CTX Glut_4,0.0,0.0,0.0014249790444258172,0.006286672254819782,0.0,0.96802179379715,0.0,0.0,0.02162615255658005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033528918692372173,0.0,0.0,8.382229673093043e-05,8.382229673093043e-05,0.00016764459346186087,0.001969823973176865
0033 L2/3 IT ENT Glut_1,0.0,0.0,0.024337866857551897,0.7236936292054402,0.0,0.06442376521116679,0.0,0.0,0.18682891911238367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007158196134574087,0.0,0.0,0.0
0034 L2/3 IT ENT Glut_2,0.0,0.0,0.0012391573729863693,0.9132589838909542,0.0,0.048327137546468404,0.0,0.0,0.03593556381660471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012391573729863693
0035 L2/3 IT ENT Glut_3,0.0,0.0,0.0005420054200542005,0.7100271002710027,0.0,0.16910569105691056,0.0,0.0,0.11978319783197831,0.0,0.0,0.0005420054200542005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0036 L2/3 IT ENT Glut_4,0.0,0.0,0.0,0.981974921630094,0.0,0.017829153605015673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019592476489028212
0037 L2/3 IT ENT Glut_5,0.0,0.0,0.0,0.9088680016346546,0.0,0.08990600735594606,0.0,0.0,0.0008173273395995096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004086636697997548
0038 L2/3 IT ENT Glut_6,0.0,0.0,0.006657789613848202,0.7323568575233023,0.0,0.045272969374167776,0.0,0.0,0.21438082556591212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013315579227696406
0039 L2/3 IT PIR-ENTl Glut_1,0.0,0.0,0.05814345044337187,0.05253114827702324,0.0,0.05208216410371534,0.0,0.0,0.8367942530025817,0.0,0.00011224604332697273,0.00022449208665394546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011224604332697273
0040 L2/3 IT PIR-ENTl Glut_2,0.0,0.0,0.004841312533620226,0.0011526934603857681,0.0,0.027357258126488895,0.0,0.0,0.9651886574963499,0.0,0.0,0.0005379236148466917,0.0,0.0,0.0,0.0,0.0,0.0,7.684623069238454e-05,0.0,0.0,0.0004610773841543072,0.0,0.0,0.0003842311534619227
0041 L2/3 IT PIR-ENTl Glut_3,0.0,0.0,0.005361108983686911,0.017385310561384697,0.0,0.09841464348625259,0.0,0.0,0.8780730642567205,0.0,0.0,0.0005361108983686911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65872711955273e-05,0.0,0.0,0.0001531745423910546
0042 L2/3 IT PIR-ENTl Glut_4,0.0,0.0,0.0054005400540054005,0.2216676213075853,0.0,0.07757139350298667,0.0,0.0,0.6935602651174209,0.0,0.0,0.00016365272890925457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016365272890925457
0043 L2/3 IT PIR-ENTl Glut_5,0.0,0.0,0.06494960806270997,0.2911534154535274,0.0,0.11198208286674133,0.0,0.0,0.5218365061590146,0.0,0.0,0.0022396416573348264,0.0,0.0,0.0,0.0,0.0,0.0,0.0011198208286674132,0.0,0.0,0.005599104143337066,0.0,0.0,0.0011198208286674132
0044 L2/3 IT PIR-ENTl Glut_6,0.0,0.0,0.07154605263157894,0.21162280701754385,0.0,0.00932017543859649,0.0,0.0,0.7047697368421053,0.0,0.0,0.00027412280701754384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001644736842105263,0.0008223684210526315,0.0,0.0
0045 L2/3 IT PIR-ENTl Glut_7,0.0,0.0,0.3974921630094044,0.0,0.0,0.007523510971786834,0.0,0.0,0.22382445141065832,0.0,0.0,0.27774294670846394,0.0,0.0,0.0,0.0,0.0,0.0,0.00877742946708464,0.0,0.0,0.07398119122257053,0.010658307210031349,0.0,0.0
0046 IT AON-TT-DP Glut_1,0.0,0.0,0.007959356477561389,0.0037256562235393736,0.0,0.06519898391193904,0.0,0.0,0.8999153259949195,0.0,0.0,0.014394580863674851,0.0,0.0,0.0,0.0,0.0,0.0,0.00016934801016088062,0.0,0.0,0.00829805249788315,0.00033869602032176124,0.0,0.0
0047 IT AON-TT-DP Glut_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976365546218487,0.0,0.0,0.0007878151260504202,0.0,0.0,0.0,0.0,0.0,0.0,0.0015756302521008404,0.0,0.0,0.0,0.0,0.0,0.0
0048 IT AON-TT-DP Glut_3,0.0,0.0,0.0,0.0,0.0,0.0013491635186184566,0.0,0.0,0.9889368591473287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009713977334052886,0.0,0.0,0.0,0.0,0.0,0.0
0049 IT AON-TT-DP Glut_4,0.0,0.0,0.009838998211091235,0.0,0.0,0.0026833631484794273,0.0,0.0,0.9499105545617174,0.0,0.0,0.02728085867620751,0.0,0.0,0.0,0.0,0.0,0.0,0.010286225402504472,0.0,0.0,0.0,0.0,0.0,0.0
0050 IT AON-TT-DP Glut_5,0.0,0.0,0.0,0.0,0.0,0.005691270466684178,0.0,0.0,0.9712809736450398,0.0,0.0,8.755800717975659e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.022940197881096226,0.0,0.0,0.0,0.0,0.0,0.0
0051 L2 IT ENT-po Glut_1,0.0,0.0,0.0,0.9649698960043788,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0
0052 L2 IT ENT-po Glut_2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0053 L2 IT ENT-po Glut_3,0.0,0.0,0.0,0.9905362776025236,0.0,0.0,0.0,0.0,0.00946372239747634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0054 L2 IT ENT-po Glut_4,0.0,0.0,0.0,0.9986586183769283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013413816230717639
0055 MEA Slc17a7 Glut_1,0.0,0.0,0.21975992613111728,0.0021545090797168358,0.0,0.0,0.0,0.0,0.11849799938442598,0.0,0.0,0.6398891966759003,0.0,0.0,0.0,0.0,0.0003077870113881194,0.0,0.0006155740227762388,0.0,0.01138811942136042,0.0,0.007079101261926747,0.0,0.0003077870113881194
0056 MEA Slc17a7 Glut_2,0.0,0.0,0.32002956393200294,0.0007390983000739098,0.012564671101256468,0.0007390983000739098,0.0,0.0,0.29785661492978566,0.0,0.05395417590539542,0.30303030303030304,0.0007390983000739098,0.0,0.0,0.0,0.0014781966001478197,0.0,0.0,0.0,0.0,0.003695491500369549,0.005173688100517369,0.0,0.0
0057 MEA Slc17a7 Glut_3,0.0,0.0,0.13342696629213482,0.0007022471910112359,0.0,0.0,0.0,0.0,0.4529494382022472,0.0,0.0,0.3981741573033708,0.0,0.0,0.0,0.0,0.0007022471910112359,0.0,0.0007022471910112359,0.0,0.007022471910112359,0.0,0.0,0.0,0.006320224719101123
0058 COAp Grxcr2 Glut_1,0.0,0.0,0.490930142802007,0.008490930142802007,0.0,0.004631416441528367,0.0,0.0,0.48977228869162487,0.0,0.0,0.0030876109610189118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007719027402547279,0.0023157082207641835,0.0,0.0
0059 COAp Grxcr2 Glut_2,0.0,0.0,0.08822943636725752,0.0019916351324437364,0.0,0.00019916351324437363,0.0,0.0,0.884883489344752,0.0,0.0,0.020713005377414856,0.0,0.0,0.0,0.0,0.0007966540529774945,0.0,0.0,0.0,0.00039832702648874725,0.001593308105954989,0.0011949810794662419,0.0,0.0
0060 LA-BLA-BMA-PA Glut_1,0.0,0.0,0.7068835098335855,0.07450832072617247,0.0,0.0,0.0,0.0,0.17284417549167927,0.0,0.0,0.029878971255673223,0.0,0.0,0.0,0.0,0.009833585476550681,0.0,0.0,0.0,0.0,0.0,0.006051437216338881,0.0,0.0
0061 LA-BLA-BMA-PA Glut_2,0.0,0.0,0.8254100639421741,0.016402557686961357,0.0,0.00027800945232137893,0.0,0.0,0.1331665276619405,0.0,0.0,0.00027800945232137893,0.0,0.0,0.0,0.0019460661662496525,0.012510425354462052,0.0,0.0,0.0,0.0,0.004170141784820684,0.005838198498748957,0.0,0.0
0062 LA-BLA-BMA-PA Glut_3,0.0,0.0,0.8555838486722445,0.0,0.0,0.008002910149145144,0.0,0.0,0.004001455074572572,0.0,0.0003637686431429611,0.0905783921425973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025463805020007276,0.01600582029829029,0.0,0.0
0063 LA-BLA-BMA-PA Glut_4,0.0,0.0,0.8823133826496301,0.026227303295225286,0.0,0.0020174848688634837,0.0,0.0,0.05917955615332885,0.0,0.0013449899125756557,0.016812373907195696,0.0,0.0,0.0,0.0,0.0013449899125756557,0.0,0.0,0.0,0.0006724949562878278,0.0033624747814391394,0.006724949562878279,0.0,0.0
0064 LA-BLA-BMA-PA Glut_5,0.0,0.0,0.8983501862692922,0.004257583821181479,0.0,0.0,0.0,0.0,0.0021287919105907396,0.0,0.0005321979776476849,0.06599254922831294,0.0,0.0,0.0,0.0026609898882384245,0.0026609898882384245,0.0,0.0,0.0,0.0,0.012772751463544438,0.009047365620010643,0.0,0.0015965939329430547
0065 LA-BLA-BMA-PA Glut_6,0.0,0.0,0.9395734597156398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03317535545023697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005924170616113744,0.02132701421800948,0.0,0.0
0066 ENTmv-PA-COAp Glut_1,0.0,0.0,0.26417299824663937,0.4319111630625365,0.0,0.0,0.0,0.0,0.2706019871420222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012857977790765635,0.0,0.0,0.0,0.0,0.0005844535359438924,0.019871420222092345,0.0,0.0
0067 ENTmv-PA-COAp Glut_2,0.0,0.0,0.03392330383480826,0.8451327433628318,0.0,0.0029498525073746312,0.0,0.0,0.11504424778761062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014749262536873156,0.0,0.0,0.0,0.0,0.0,0.0014749262536873156,0.0,0.0
0068 ENTmv-PA-COAp Glut_3,0.0,0.0,0.027548209366391185,0.6914600550964187,0.0,0.0,0.0,0.0,0.26170798898071623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01928374655647383,0.0,0.0
0069 CA1-ProS Glut_1,0.0,0.0,0.005285013212533031,0.9756134390335975,0.0,0.0,0.0,0.0,0.00015100037750094376,0.0,0.0,0.0,0.0,0.0,0.0,0.0005285013212533032,0.0027180067950169874,0.0,0.0,0.0,0.00045300113250283127,0.0063420158550396375,0.008909022272555682,0.0,0.0
0070 CA1-ProS Glut_2,0.0,0.0,0.003068208638187397,0.9860750531036111,0.0,0.0002360160490913382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003540240736370073,0.007080481472740146,0.0,0.0
0071 CA1-ProS Glut_3,0.0,0.0,0.03268945022288262,0.9271916790490342,0.0,0.0,0.0,0.0,0.0007429420505200594,0.0,0.0,0.0007429420505200594,0.0,0.0,0.0,0.0,0.01337295690936107,0.0,0.0,0.0,0.0,0.008172362555720654,0.017087667161961365,0.0,0.0
0072 CA1-ProS Glut_4,0.0,0.0,0.011305241521068859,0.9797019527235354,0.0,0.00025693730729701953,0.0,0.0,0.0005138746145940391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025693730729701952,0.0,0.0,0.0,0.0,0.0,0.005652620760534429,0.0,0.0
0073 CA1-ProS Glut_5,0.0,0.0,0.3099099099099099,0.5627627627627627,0.0,0.0006006006006006006,0.0,0.0,0.0036036036036036037,0.0,0.0,0.0,0.0,0.0,0.0,0.004804804804804805,0.03963963963963964,0.0,0.0,0.0,0.009009009009009009,0.0012012012012012011,0.06846846846846846,0.0,0.0
0074 CA1-ProS Glut_6,0.0,0.0,0.0013280212483399733,0.9880478087649402,0.0,0.0,0.0,0.0,0.006640106241699867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0
0075 CA3 Glut_1,0.0,0.0,0.025108225108225107,0.6826839826839827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025974025974025974,0.0,0.0,0.0,0.13463203463203463,0.009523809523809525,0.0,0.0,0.0,0.008225108225108226,0.0008658008658008658,0.13636363636363635,0.0,0.0
0076 CA3 Glut_2,0.0,0.0,0.29345372460496616,0.6501128668171557,0.0,0.0,0.0,0.0,0.006772009029345372,0.0,0.0,0.02784048156508653,0.0,0.0,0.0,0.003762227238525207,0.006019563581640331,0.0,0.0,0.0,0.0015048908954100827,0.0,0.010534236267870579,0.0,0.0
0077 CA3 Glut_3,0.0,0.0,0.02947845804988662,0.8761555904413048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02878074306645735,0.007151578580150008,0.0,0.0,0.0,0.005407291121576836,0.0,0.05302633874062446,0.0,0.0
0078 CA3 Glut_4,0.0,0.0,0.0,0.9807321772639692,0.0,0.00017516202487300754,0.00017516202487300754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003503240497460151,0.0005254860746190226,0.0,0.0,0.0,0.0024522683482221053,0.0,0.01558942021369767,0.0,0.0
0079 CA3 Glut_5,0.0,0.0,0.0,0.9541284403669725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0080 L2 IT PPP-APr Glut_1,0.0,0.0,0.0,0.8633364750235627,0.0,0.13666352497643733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0081 L2 IT PPP-APr Glut_2,0.0,0.0,0.0,0.9585870889159561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02679658952496955,0.0,0.010962241169305725,0.0,0.0036540803897685747,0.0,0.0,0.0,0.0
0082 L2 IT PPP-APr Glut_3,0.0,0.0,0.0,0.9131736526946108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05089820359281437,0.0,0.03592814371257485,0.0,0.0,0.0,0.0,0.0,0.0
0083 L2 IT PPP-APr Glut_4,0.0,0.0,0.0,0.8754646840148699,0.0,0.09293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020446096654275093,0.011152416356877323,0.0,0.0
0084 L2/3 IT PPP Glut_1,0.0,0.0,0.0,0.9712204007285975,0.0,0.022586520947176687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006193078324225865
0085 L2/3 IT PPP Glut_2,0.0,0.0,0.0,0.9617388919363686,0.0,0.015633571036752607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008091058694459682,0.0,0.00027427317608337906,0.0,0.00013713658804168953,0.0039769610532089964,0.010010970927043335,0.0,0.00013713658804168953
0086 L2/3 IT PPP Glut_3,0.0,0.0,0.0,0.9265618535374431,0.0,0.04323541580471659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002068680182043856,0.0,0.0,0.029995862639635912
0087 L2/3 IT RSP Glut_1,0.0,0.0,0.0,0.0004506534474988734,0.0,0.9986480396575034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006759801712483101,0.0002253267237494367,0.0,0.0
0088 L2/3 IT RSP Glut_2,0.0,0.0,0.0,0.02496299950666009,0.0,0.971682289097188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032560434139121855,9.86679822397632e-05,0.0,0.0
0089 L4 RSP-ACA Glut_1,0.0,0.0,0.0,0.016786570743405275,0.0,0.9808153477218226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002398081534772182,0.0,0.0,0.0
0090 L5 ET CTX Glut_1,0.0,0.0,0.0006964394532950292,0.0006093845216331506,0.0,0.9951249238269348,0.0,0.0,0.0035692521981370243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0091 L5 ET CTX Glut_2,0.0,0.0,0.0006210794360598721,0.00689398174026458,0.0,0.9495683497919384,0.0,0.0,0.03900378858455997,0.0,0.0,0.0004968635488478976,0.0,0.0,0.0,6.21079436059872e-05,0.0,0.0,0.0,0.0,0.0,0.0032296130675113347,0.0,0.0,0.0001242158872119744
