ID	Type	RO:0002220	contact_um2	min_dist_um	centroid_um
ID	TYPE	AI RO:0002220	>AT n2o:contactArea^^xsd:float	>AT n2o:minDistance^^xsd:float	>AT n2o:centroidDistance^^xsd:float
MBA:38	owl:NamedIndividual	MBA:118	68125.002	25.000	988.723
MBA:118	owl:NamedIndividual	MBA:63	102500.003	25.000	694.244
MBA:63	owl:NamedIndividual	MBA:118	102500.003	25.000	694.244
MBA:118	owl:NamedIndividual	MBA:830	803125.024	25.000	250.335
MBA:830	owl:NamedIndividual	MBA:118	803125.024	25.000	250.335
MBA:118	owl:NamedIndividual	MBA:946	331875.010	25.000	947.962
MBA:946	owl:NamedIndividual	MBA:118	331875.010	25.000	947.962
MBA:12	owl:NamedIndividual	MBA:197	12500.000	25.000	542.356
MBA:197	owl:NamedIndividual	MBA:12	12500.000	25.000	542.356
MBA:12	owl:NamedIndividual	MBA:313	1073750.032	25.000	1156.807
MBA:313	owl:NamedIndividual	MBA:12	1073750.032	25.000	1156.807
MBA:12	owl:NamedIndividual	MBA:397	170000.005	25.000	240.021
MBA:397	owl:NamedIndividual	MBA:12	170000.005	25.000	240.021
MBA:12	owl:NamedIndividual	MBA:591	102500.003	25.000	710.600
MBA:591	owl:NamedIndividual	MBA:12	102500.003	25.000	710.600
MBA:12	owl:NamedIndividual	MBA:607344830	88750.003	25.000	252.290
MBA:607344830	owl:NamedIndividual	MBA:12	88750.003	25.000	252.290
MBA:12	owl:NamedIndividual	MBA:607344834	130000.004	25.000	413.828
MBA:607344834	owl:NamedIndividual	MBA:12	130000.004	25.000	413.828
MBA:12	owl:NamedIndividual	MBA:607344842	40625.001	25.000	358.437
MBA:607344842	owl:NamedIndividual	MBA:12	40625.001	25.000	358.437
MBA:12	owl:NamedIndividual	MBA:607344854	232500.007	25.000	249.243
MBA:607344854	owl:NamedIndividual	MBA:12	232500.007	25.000	249.243
MBA:122	owl:NamedIndividual	MBA:146	77500.002	25.000	1548.645
MBA:146	owl:NamedIndividual	MBA:122	77500.002	25.000	1548.645
MBA:122	owl:NamedIndividual	MBA:354	111875.003	25.000	2079.020
MBA:354	owl:NamedIndividual	MBA:122	111875.003	25.000	2079.020
MBA:122	owl:NamedIndividual	MBA:612	169375.005	25.000	1700.131
MBA:612	owl:NamedIndividual	MBA:122	169375.005	25.000	1700.131
MBA:122	owl:NamedIndividual	MBA:658	35000.001	25.000	2071.918
MBA:658	owl:NamedIndividual	MBA:122	35000.001	25.000	2071.918
MBA:122	owl:NamedIndividual	MBA:661	50000.001	25.000	1098.710
MBA:661	owl:NamedIndividual	MBA:122	50000.001	25.000	1098.710
MBA:122	owl:NamedIndividual	MBA:771	3861250.115	25.000	1100.371
MBA:771	owl:NamedIndividual	MBA:122	3861250.115	25.000	1100.371
MBA:122	owl:NamedIndividual	MBA:841	171250.005	25.000	214.521
MBA:841	owl:NamedIndividual	MBA:122	171250.005	25.000	214.521
MBA:123	owl:NamedIndividual	MBA:202	46875.001	25.000	895.642
MBA:202	owl:NamedIndividual	MBA:123	46875.001	25.000	895.642
MBA:123	owl:NamedIndividual	MBA:326	11250.000	25.000	189.139
MBA:326	owl:NamedIndividual	MBA:123	11250.000	25.000	189.139
MBA:123	owl:NamedIndividual	MBA:354	42500.001	25.000	2152.515
MBA:354	owl:NamedIndividual	MBA:123	42500.001	25.000	2152.515
MBA:123	owl:NamedIndividual	MBA:534	160000.005	25.000	334.215
MBA:534	owl:NamedIndividual	MBA:123	160000.005	25.000	334.215
MBA:123	owl:NamedIndividual	MBA:7	794375.024	25.000	943.226
MBA:7	owl:NamedIndividual	MBA:123	794375.024	25.000	943.226
MBA:123	owl:NamedIndividual	MBA:728	268750.008	25.000	1669.197
MBA:728	owl:NamedIndividual	MBA:123	268750.008	25.000	1669.197
MBA:123	owl:NamedIndividual	MBA:771	1949375.058	25.000	1158.959
MBA:771	owl:NamedIndividual	MBA:123	1949375.058	25.000	1158.959
MBA:123	owl:NamedIndividual	MBA:867	681250.020	25.000	523.356
MBA:867	owl:NamedIndividual	MBA:123	681250.020	25.000	523.356
MBA:125	owl:NamedIndividual	MBA:390	88750.003	25.000	1077.020
MBA:390	owl:NamedIndividual	MBA:125	88750.003	25.000	1077.020
MBA:125	owl:NamedIndividual	MBA:403	2522500.075	25.000	311.420
MBA:403	owl:NamedIndividual	MBA:125	2522500.075	25.000	311.420
MBA:125	owl:NamedIndividual	MBA:466	146875.004	25.000	2972.344
MBA:466	owl:NamedIndividual	MBA:125	146875.004	25.000	2972.344
MBA:125	owl:NamedIndividual	MBA:477	71875.002	25.000	1622.618
MBA:477	owl:NamedIndividual	MBA:125	71875.002	25.000	1622.618
MBA:125	owl:NamedIndividual	MBA:803	946875.028	25.000	923.280
MBA:803	owl:NamedIndividual	MBA:125	946875.028	25.000	923.280
MBA:126	owl:NamedIndividual	MBA:129	268125.008	25.000	3151.591
MBA:129	owl:NamedIndividual	MBA:126	268125.008	25.000	3151.591
MBA:126	owl:NamedIndividual	MBA:223	323750.010	25.000	716.571
MBA:223	owl:NamedIndividual	MBA:126	323750.010	25.000	716.571
MBA:126	owl:NamedIndividual	MBA:606826651	6875.000	25.000	725.677
MBA:606826651	owl:NamedIndividual	MBA:126	6875.000	25.000	725.677
MBA:126	owl:NamedIndividual	MBA:732	49375.001	25.000	733.630
MBA:732	owl:NamedIndividual	MBA:126	49375.001	25.000	733.630
MBA:126	owl:NamedIndividual	MBA:980	20625.001	25.000	611.797
MBA:980	owl:NamedIndividual	MBA:126	20625.001	25.000	611.797
MBA:128	owl:NamedIndividual	MBA:146	811875.024	25.000	1510.688
MBA:146	owl:NamedIndividual	MBA:128	811875.024	25.000	1510.688
MBA:128	owl:NamedIndividual	MBA:162	48750.001	25.000	1377.940
MBA:162	owl:NamedIndividual	MBA:128	48750.001	25.000	1377.940
MBA:128	owl:NamedIndividual	MBA:17	2500.000	25.000	1543.455
MBA:17	owl:NamedIndividual	MBA:128	2500.000	25.000	1543.455
MBA:128	owl:NamedIndividual	MBA:214	7820000.233	25.000	503.743
MBA:214	owl:NamedIndividual	MBA:128	7820000.233	25.000	503.743
MBA:128	owl:NamedIndividual	MBA:215	1918750.057	25.000	1086.415
MBA:215	owl:NamedIndividual	MBA:128	1918750.057	25.000	1086.415
MBA:128	owl:NamedIndividual	MBA:231	123125.004	25.000	952.404
MBA:231	owl:NamedIndividual	MBA:128	123125.004	25.000	952.404
MBA:128	owl:NamedIndividual	MBA:246	1682500.050	25.000	652.309
MBA:246	owl:NamedIndividual	MBA:128	1682500.050	25.000	652.309
MBA:128	owl:NamedIndividual	MBA:26	47500.001	25.000	1519.709
MBA:26	owl:NamedIndividual	MBA:128	47500.001	25.000	1519.709
MBA:128	owl:NamedIndividual	MBA:271	434375.013	25.000	546.159
MBA:271	owl:NamedIndividual	MBA:128	434375.013	25.000	546.159
MBA:128	owl:NamedIndividual	MBA:313	19263125.574	25.000	78.645
MBA:313	owl:NamedIndividual	MBA:128	19263125.574	25.000	78.645
MBA:128	owl:NamedIndividual	MBA:326	2401875.072	25.000	1801.606
MBA:326	owl:NamedIndividual	MBA:128	2401875.072	25.000	1801.606
MBA:128	owl:NamedIndividual	MBA:374	170625.005	25.000	1340.801
MBA:374	owl:NamedIndividual	MBA:128	170625.005	25.000	1340.801
MBA:128	owl:NamedIndividual	MBA:422	400000.012	25.000	1111.282
MBA:422	owl:NamedIndividual	MBA:128	400000.012	25.000	1111.282
MBA:128	owl:NamedIndividual	MBA:549	1763750.053	25.000	1716.117
MBA:549	owl:NamedIndividual	MBA:128	1763750.053	25.000	1716.117
MBA:128	owl:NamedIndividual	MBA:549009203	385000.011	25.000	1036.759
MBA:549009203	owl:NamedIndividual	MBA:128	385000.011	25.000	1036.759
MBA:128	owl:NamedIndividual	MBA:560581551	7500.000	25.000	1392.973
MBA:560581551	owl:NamedIndividual	MBA:128	7500.000	25.000	1392.973
MBA:128	owl:NamedIndividual	MBA:560581563	52500.002	25.000	533.517
MBA:560581563	owl:NamedIndividual	MBA:128	52500.002	25.000	533.517
MBA:128	owl:NamedIndividual	MBA:580	194375.006	25.000	622.572
MBA:580	owl:NamedIndividual	MBA:128	194375.006	25.000	622.572
MBA:128	owl:NamedIndividual	MBA:587	373125.011	25.000	518.403
MBA:587	owl:NamedIndividual	MBA:128	373125.011	25.000	518.403
MBA:128	owl:NamedIndividual	MBA:606826663	493125.015	25.000	647.972
MBA:606826663	owl:NamedIndividual	MBA:128	493125.015	25.000	647.972
MBA:128	owl:NamedIndividual	MBA:616	862500.026	25.000	1267.642
MBA:616	owl:NamedIndividual	MBA:128	862500.026	25.000	1267.642
MBA:128	owl:NamedIndividual	MBA:62	994375.030	25.000	2040.744
MBA:62	owl:NamedIndividual	MBA:128	994375.030	25.000	2040.744
MBA:128	owl:NamedIndividual	MBA:634	80625.002	25.000	1287.023
MBA:634	owl:NamedIndividual	MBA:128	80625.002	25.000	1287.023
MBA:128	owl:NamedIndividual	MBA:658	137500.004	25.000	1126.558
MBA:658	owl:NamedIndividual	MBA:128	137500.004	25.000	1126.558
MBA:128	owl:NamedIndividual	MBA:67	1748750.052	25.000	521.227
MBA:67	owl:NamedIndividual	MBA:128	1748750.052	25.000	521.227
MBA:128	owl:NamedIndividual	MBA:679	147500.004	25.000	1394.731
MBA:679	owl:NamedIndividual	MBA:128	147500.004	25.000	1394.731
MBA:128	owl:NamedIndividual	MBA:681	185000.006	25.000	674.813
MBA:681	owl:NamedIndividual	MBA:128	185000.006	25.000	674.813
MBA:128	owl:NamedIndividual	MBA:697	957500.029	25.000	1580.762
MBA:697	owl:NamedIndividual	MBA:128	957500.029	25.000	1580.762
MBA:128	owl:NamedIndividual	MBA:749	198750.006	25.000	1387.460
MBA:749	owl:NamedIndividual	MBA:128	198750.006	25.000	1387.460
MBA:128	owl:NamedIndividual	MBA:757	1004375.030	25.000	1110.787
MBA:757	owl:NamedIndividual	MBA:128	1004375.030	25.000	1110.787
MBA:128	owl:NamedIndividual	MBA:771	1796250.054	25.000	2038.049
MBA:771	owl:NamedIndividual	MBA:128	1796250.054	25.000	2038.049
MBA:128	owl:NamedIndividual	MBA:795	3620000.108	25.000	963.958
MBA:795	owl:NamedIndividual	MBA:128	3620000.108	25.000	963.958
MBA:128	owl:NamedIndividual	MBA:804	1875.000	25.000	1506.218
MBA:804	owl:NamedIndividual	MBA:128	1875.000	25.000	1506.218
MBA:128	owl:NamedIndividual	MBA:828	283750.008	25.000	2203.856
MBA:828	owl:NamedIndividual	MBA:128	283750.008	25.000	2203.856
MBA:128	owl:NamedIndividual	MBA:867	4375.000	25.000	1435.349
MBA:867	owl:NamedIndividual	MBA:128	4375.000	25.000	1435.349
MBA:128	owl:NamedIndividual	MBA:898	39375.001	25.000	1725.638
MBA:898	owl:NamedIndividual	MBA:128	39375.001	25.000	1725.638
MBA:128	owl:NamedIndividual	MBA:911	48750.001	25.000	1244.758
MBA:911	owl:NamedIndividual	MBA:128	48750.001	25.000	1244.758
MBA:128	owl:NamedIndividual	MBA:930	46875.001	25.000	1432.154
MBA:930	owl:NamedIndividual	MBA:128	46875.001	25.000	1432.154
MBA:129	owl:NamedIndividual	MBA:133	730625.022	25.000	2504.446
MBA:133	owl:NamedIndividual	MBA:129	730625.022	25.000	2504.446
MBA:129	owl:NamedIndividual	MBA:140	11875.000	25.000	3870.881
MBA:140	owl:NamedIndividual	MBA:129	11875.000	25.000	3870.881
MBA:129	owl:NamedIndividual	MBA:149	1753750.052	25.000	34.400
MBA:149	owl:NamedIndividual	MBA:129	1753750.052	25.000	34.400
MBA:129	owl:NamedIndividual	MBA:15	11875.000	25.000	768.878
MBA:15	owl:NamedIndividual	MBA:129	11875.000	25.000	768.878
MBA:129	owl:NamedIndividual	MBA:158	53750.002	25.000	1837.617
MBA:158	owl:NamedIndividual	MBA:129	53750.002	25.000	1837.617
MBA:129	owl:NamedIndividual	MBA:223	837500.025	25.000	3168.374
MBA:223	owl:NamedIndividual	MBA:129	837500.025	25.000	3168.374
MBA:129	owl:NamedIndividual	MBA:255	1250.000	25.000	360.080
MBA:255	owl:NamedIndividual	MBA:129	1250.000	25.000	360.080
MBA:129	owl:NamedIndividual	MBA:272	249375.007	25.000	2935.853
MBA:272	owl:NamedIndividual	MBA:129	249375.007	25.000	2935.853
MBA:129	owl:NamedIndividual	MBA:30	679375.020	25.000	2490.426
MBA:30	owl:NamedIndividual	MBA:129	679375.020	25.000	2490.426
MBA:129	owl:NamedIndividual	MBA:310	570000.017	25.000	1013.499
MBA:310	owl:NamedIndividual	MBA:129	570000.017	25.000	1013.499
MBA:129	owl:NamedIndividual	MBA:313	336250.010	25.000	2512.280
MBA:313	owl:NamedIndividual	MBA:129	336250.010	25.000	2512.280
MBA:129	owl:NamedIndividual	MBA:338	495625.015	25.000	747.826
MBA:338	owl:NamedIndividual	MBA:129	495625.015	25.000	747.826
MBA:129	owl:NamedIndividual	MBA:362	625.000	25.000	371.126
MBA:362	owl:NamedIndividual	MBA:129	625.000	25.000	371.126
MBA:129	owl:NamedIndividual	MBA:38	684375.020	25.000	1749.488
MBA:38	owl:NamedIndividual	MBA:129	684375.020	25.000	1749.488
MBA:129	owl:NamedIndividual	MBA:449	359375.011	25.000	995.353
MBA:449	owl:NamedIndividual	MBA:129	359375.011	25.000	995.353
MBA:129	owl:NamedIndividual	MBA:452	106875.003	25.000	1963.173
MBA:452	owl:NamedIndividual	MBA:129	106875.003	25.000	1963.173
MBA:129	owl:NamedIndividual	MBA:477	61875.002	25.000	1771.111
MBA:477	owl:NamedIndividual	MBA:129	61875.002	25.000	1771.111
MBA:129	owl:NamedIndividual	MBA:483	1934375.058	25.000	1033.898
MBA:483	owl:NamedIndividual	MBA:129	1934375.058	25.000	1033.898
MBA:129	owl:NamedIndividual	MBA:50	453125.014	25.000	1402.322
MBA:50	owl:NamedIndividual	MBA:129	453125.014	25.000	1402.322
MBA:129	owl:NamedIndividual	MBA:549	461875.014	25.000	952.864
MBA:549	owl:NamedIndividual	MBA:129	461875.014	25.000	952.864
MBA:129	owl:NamedIndividual	MBA:581	1208750.036	25.000	888.758
MBA:581	owl:NamedIndividual	MBA:129	1208750.036	25.000	888.758
MBA:129	owl:NamedIndividual	MBA:599626923	175625.005	25.000	1674.416
MBA:599626923	owl:NamedIndividual	MBA:129	175625.005	25.000	1674.416
MBA:129	owl:NamedIndividual	MBA:603	473125.014	25.000	726.013
MBA:603	owl:NamedIndividual	MBA:129	473125.014	25.000	726.013
MBA:129	owl:NamedIndividual	MBA:611	527500.016	25.000	1580.655
MBA:611	owl:NamedIndividual	MBA:129	527500.016	25.000	1580.655
MBA:129	owl:NamedIndividual	MBA:63	48125.001	25.000	1738.150
MBA:63	owl:NamedIndividual	MBA:129	48125.001	25.000	1738.150
MBA:129	owl:NamedIndividual	MBA:64	63125.002	25.000	546.452
MBA:64	owl:NamedIndividual	MBA:129	63125.002	25.000	546.452
MBA:129	owl:NamedIndividual	MBA:763	45625.001	25.000	2956.122
MBA:763	owl:NamedIndividual	MBA:129	45625.001	25.000	2956.122
MBA:129	owl:NamedIndividual	MBA:795	310625.009	25.000	3155.826
MBA:795	owl:NamedIndividual	MBA:129	310625.009	25.000	3155.826
MBA:129	owl:NamedIndividual	MBA:802	1362500.041	25.000	394.594
MBA:802	owl:NamedIndividual	MBA:129	1362500.041	25.000	394.594
MBA:131	owl:NamedIndividual	MBA:303	1373125.041	25.000	731.460
MBA:303	owl:NamedIndividual	MBA:131	1373125.041	25.000	731.460
MBA:131	owl:NamedIndividual	MBA:311	1792500.053	25.000	768.062
MBA:311	owl:NamedIndividual	MBA:131	1792500.053	25.000	768.062
MBA:131	owl:NamedIndividual	MBA:477	2221250.066	25.000	1986.363
MBA:477	owl:NamedIndividual	MBA:131	2221250.066	25.000	1986.363
MBA:131	owl:NamedIndividual	MBA:544	142500.004	25.000	796.340
MBA:544	owl:NamedIndividual	MBA:131	142500.004	25.000	796.340
MBA:131	owl:NamedIndividual	MBA:672	1363750.041	25.000	2184.921
MBA:672	owl:NamedIndividual	MBA:131	1363750.041	25.000	2184.921
MBA:131	owl:NamedIndividual	MBA:703	467500.014	25.000	1084.243
MBA:703	owl:NamedIndividual	MBA:131	467500.014	25.000	1084.243
MBA:131	owl:NamedIndividual	MBA:81	854375.025	25.000	2220.829
MBA:81	owl:NamedIndividual	MBA:131	854375.025	25.000	2220.829
MBA:131	owl:NamedIndividual	MBA:884	4195000.125	25.000	301.375
MBA:884	owl:NamedIndividual	MBA:131	4195000.125	25.000	301.375
MBA:131	owl:NamedIndividual	MBA:956	315625.009	25.000	1948.524
MBA:956	owl:NamedIndividual	MBA:131	315625.009	25.000	1948.524
MBA:131	owl:NamedIndividual	MBA:966	351250.010	25.000	1016.956
MBA:966	owl:NamedIndividual	MBA:131	351250.010	25.000	1016.956
MBA:132	owl:NamedIndividual	MBA:84	1164375.035	25.000	387.604
MBA:84	owl:NamedIndividual	MBA:132	1164375.035	25.000	387.604
MBA:132	owl:NamedIndividual	MBA:910	4375.000	25.000	660.730
MBA:910	owl:NamedIndividual	MBA:132	4375.000	25.000	660.730
MBA:132	owl:NamedIndividual	MBA:940	1101250.033	25.000	2860.870
MBA:940	owl:NamedIndividual	MBA:132	1101250.033	25.000	2860.870
MBA:132	owl:NamedIndividual	MBA:956	68750.002	25.000	2137.147
MBA:956	owl:NamedIndividual	MBA:132	68750.002	25.000	2137.147
MBA:133	owl:NamedIndividual	MBA:272	161250.005	25.000	591.993
MBA:272	owl:NamedIndividual	MBA:133	161250.005	25.000	591.993
MBA:133	owl:NamedIndividual	MBA:286	75000.002	25.000	702.781
MBA:286	owl:NamedIndividual	MBA:133	75000.002	25.000	702.781
MBA:133	owl:NamedIndividual	MBA:30	125000.004	25.000	532.371
MBA:30	owl:NamedIndividual	MBA:133	125000.004	25.000	532.371
MBA:133	owl:NamedIndividual	MBA:347	189375.006	25.000	504.886
MBA:347	owl:NamedIndividual	MBA:133	189375.006	25.000	504.886
MBA:133	owl:NamedIndividual	MBA:38	26250.001	25.000	842.755
MBA:38	owl:NamedIndividual	MBA:133	26250.001	25.000	842.755
MBA:133	owl:NamedIndividual	MBA:452	31250.001	25.000	901.253
MBA:452	owl:NamedIndividual	MBA:133	31250.001	25.000	901.253
MBA:133	owl:NamedIndividual	MBA:515	735625.022	25.000	111.158
MBA:515	owl:NamedIndividual	MBA:133	735625.022	25.000	111.158
MBA:133	owl:NamedIndividual	MBA:523	5625.000	25.000	253.124
MBA:523	owl:NamedIndividual	MBA:133	5625.000	25.000	253.124
MBA:133	owl:NamedIndividual	MBA:576073699	210625.006	25.000	538.262
MBA:576073699	owl:NamedIndividual	MBA:133	210625.006	25.000	538.262
MBA:136	owl:NamedIndividual	MBA:177	175000.005	25.000	756.649
MBA:177	owl:NamedIndividual	MBA:136	175000.005	25.000	756.649
MBA:136	owl:NamedIndividual	MBA:203	957500.029	25.000	302.429
MBA:203	owl:NamedIndividual	MBA:136	957500.029	25.000	302.429
MBA:136	owl:NamedIndividual	MBA:354	4608125.137	25.000	293.278
MBA:354	owl:NamedIndividual	MBA:136	4608125.137	25.000	293.278
MBA:136	owl:NamedIndividual	MBA:651	409375.012	25.000	967.627
MBA:651	owl:NamedIndividual	MBA:136	409375.012	25.000	967.627
MBA:136	owl:NamedIndividual	MBA:661	1865000.056	25.000	1073.072
MBA:661	owl:NamedIndividual	MBA:136	1865000.056	25.000	1073.072
MBA:136	owl:NamedIndividual	MBA:771	910000.027	25.000	1867.560
MBA:771	owl:NamedIndividual	MBA:136	910000.027	25.000	1867.560
MBA:136	owl:NamedIndividual	MBA:798	275625.008	25.000	1139.352
MBA:798	owl:NamedIndividual	MBA:136	275625.008	25.000	1139.352
MBA:136	owl:NamedIndividual	MBA:852	6629375.198	25.000	247.198
MBA:852	owl:NamedIndividual	MBA:136	6629375.198	25.000	247.198
MBA:136	owl:NamedIndividual	MBA:955	1168750.035	25.000	1157.967
MBA:955	owl:NamedIndividual	MBA:136	1168750.035	25.000	1157.967
MBA:136	owl:NamedIndividual	MBA:970	226875.007	25.000	770.472
MBA:970	owl:NamedIndividual	MBA:136	226875.007	25.000	770.472
MBA:136	owl:NamedIndividual	MBA:978	782500.023	25.000	789.732
MBA:978	owl:NamedIndividual	MBA:136	782500.023	25.000	789.732
MBA:139	owl:NamedIndividual	MBA:163	3750.000	25.000	2972.733
MBA:163	owl:NamedIndividual	MBA:139	3750.000	25.000	2972.733
MBA:139	owl:NamedIndividual	MBA:28	10090625.301	25.000	373.084
MBA:28	owl:NamedIndividual	MBA:139	10090625.301	25.000	373.084
MBA:139	owl:NamedIndividual	MBA:312782644	521875.016	25.000	2158.171
MBA:312782644	owl:NamedIndividual	MBA:139	521875.016	25.000	2158.171
MBA:139	owl:NamedIndividual	MBA:312782648	61250.002	25.000	2021.476
MBA:312782648	owl:NamedIndividual	MBA:139	61250.002	25.000	2021.476
MBA:139	owl:NamedIndividual	MBA:344	157500.005	25.000	2850.911
MBA:344	owl:NamedIndividual	MBA:139	157500.005	25.000	2850.911
MBA:139	owl:NamedIndividual	MBA:52	10881250.324	25.000	58.536
MBA:52	owl:NamedIndividual	MBA:139	10881250.324	25.000	58.536
MBA:139	owl:NamedIndividual	MBA:566	146250.004	25.000	1456.200
MBA:566	owl:NamedIndividual	MBA:139	146250.004	25.000	1456.200
MBA:139	owl:NamedIndividual	MBA:664	128125.004	25.000	1092.516
MBA:664	owl:NamedIndividual	MBA:139	128125.004	25.000	1092.516
MBA:139	owl:NamedIndividual	MBA:692	1134375.034	25.000	666.474
MBA:692	owl:NamedIndividual	MBA:139	1134375.034	25.000	666.474
MBA:139	owl:NamedIndividual	MBA:698	293125.009	25.000	6649.832
MBA:698	owl:NamedIndividual	MBA:139	293125.009	25.000	6649.832
MBA:139	owl:NamedIndividual	MBA:703	8750.000	25.000	2645.212
MBA:703	owl:NamedIndividual	MBA:139	8750.000	25.000	2645.212
MBA:139	owl:NamedIndividual	MBA:727	1776875.053	25.000	1052.222
MBA:727	owl:NamedIndividual	MBA:139	1776875.053	25.000	1052.222
MBA:139	owl:NamedIndividual	MBA:888	28125.001	25.000	734.508
MBA:888	owl:NamedIndividual	MBA:139	28125.001	25.000	734.508
MBA:139	owl:NamedIndividual	MBA:952	91250.003	25.000	3219.942
MBA:952	owl:NamedIndividual	MBA:139	91250.003	25.000	3219.942
MBA:139	owl:NamedIndividual	MBA:961	755625.023	25.000	3451.080
MBA:961	owl:NamedIndividual	MBA:139	755625.023	25.000	3451.080
MBA:139	owl:NamedIndividual	MBA:964	53750.002	25.000	1967.771
MBA:964	owl:NamedIndividual	MBA:139	53750.002	25.000	1967.771
MBA:139	owl:NamedIndividual	MBA:966	117500.004	25.000	2414.474
MBA:966	owl:NamedIndividual	MBA:139	117500.004	25.000	2414.474
MBA:139	owl:NamedIndividual	MBA:977	5000.000	25.000	998.158
MBA:977	owl:NamedIndividual	MBA:139	5000.000	25.000	998.158
MBA:140	owl:NamedIndividual	MBA:145	63750.002	25.000	1823.341
MBA:145	owl:NamedIndividual	MBA:140	63750.002	25.000	1823.341
MBA:140	owl:NamedIndividual	MBA:313	635625.019	25.000	1520.652
MBA:313	owl:NamedIndividual	MBA:140	635625.019	25.000	1520.652
MBA:140	owl:NamedIndividual	MBA:512	13750.000	25.000	1481.895
MBA:512	owl:NamedIndividual	MBA:140	13750.000	25.000	1481.895
MBA:140	owl:NamedIndividual	MBA:795	4518125.135	25.000	719.070
MBA:795	owl:NamedIndividual	MBA:140	4518125.135	25.000	719.070
MBA:140	owl:NamedIndividual	MBA:976	1390000.041	25.000	760.235
MBA:976	owl:NamedIndividual	MBA:140	1390000.041	25.000	760.235
MBA:140	owl:NamedIndividual	MBA:984	200000.006	25.000	951.859
MBA:984	owl:NamedIndividual	MBA:140	200000.006	25.000	951.859
MBA:143	owl:NamedIndividual	MBA:354	656875.020	25.000	485.299
MBA:354	owl:NamedIndividual	MBA:143	656875.020	25.000	485.299
MBA:143	owl:NamedIndividual	MBA:978	204375.006	25.000	559.366
MBA:978	owl:NamedIndividual	MBA:143	204375.006	25.000	559.366
MBA:145	owl:NamedIndividual	MBA:169	1291250.038	25.000	714.476
MBA:169	owl:NamedIndividual	MBA:145	1291250.038	25.000	714.476
MBA:145	owl:NamedIndividual	MBA:202	2874375.086	25.000	402.361
MBA:202	owl:NamedIndividual	MBA:145	2874375.086	25.000	402.361
MBA:145	owl:NamedIndividual	MBA:207	81875.002	25.000	1542.460
MBA:207	owl:NamedIndividual	MBA:145	81875.002	25.000	1542.460
MBA:145	owl:NamedIndividual	MBA:225	301250.009	25.000	634.611
MBA:225	owl:NamedIndividual	MBA:145	301250.009	25.000	634.611
MBA:145	owl:NamedIndividual	MBA:313	35625.001	25.000	2396.549
MBA:313	owl:NamedIndividual	MBA:145	35625.001	25.000	2396.549
MBA:145	owl:NamedIndividual	MBA:354	338750.010	25.000	2001.939
MBA:354	owl:NamedIndividual	MBA:145	338750.010	25.000	2001.939
MBA:145	owl:NamedIndividual	MBA:512	493125.015	25.000	434.238
MBA:512	owl:NamedIndividual	MBA:145	493125.015	25.000	434.238
MBA:145	owl:NamedIndividual	MBA:589508455	71250.002	25.000	326.098
MBA:589508455	owl:NamedIndividual	MBA:145	71250.002	25.000	326.098
MBA:145	owl:NamedIndividual	MBA:651	429375.013	25.000	1283.934
MBA:651	owl:NamedIndividual	MBA:145	429375.013	25.000	1283.934
MBA:145	owl:NamedIndividual	MBA:728	447500.013	25.000	937.765
MBA:728	owl:NamedIndividual	MBA:145	447500.013	25.000	937.765
MBA:145	owl:NamedIndividual	MBA:771	909375.027	25.000	1916.165
MBA:771	owl:NamedIndividual	MBA:145	909375.027	25.000	1916.165
MBA:145	owl:NamedIndividual	MBA:795	133125.004	25.000	2249.112
MBA:795	owl:NamedIndividual	MBA:145	133125.004	25.000	2249.112
MBA:145	owl:NamedIndividual	MBA:898	1991875.059	25.000	621.380
MBA:898	owl:NamedIndividual	MBA:145	1991875.059	25.000	621.380
MBA:145	owl:NamedIndividual	MBA:911	13750.000	25.000	1346.854
MBA:911	owl:NamedIndividual	MBA:145	13750.000	25.000	1346.854
MBA:145	owl:NamedIndividual	MBA:968	2876875.086	25.000	728.610
MBA:968	owl:NamedIndividual	MBA:145	2876875.086	25.000	728.610
MBA:145	owl:NamedIndividual	MBA:976	1433750.043	25.000	1123.108
MBA:976	owl:NamedIndividual	MBA:145	1433750.043	25.000	1123.108
MBA:145	owl:NamedIndividual	MBA:989	24375.001	25.000	891.915
MBA:989	owl:NamedIndividual	MBA:145	24375.001	25.000	891.915
MBA:146	owl:NamedIndividual	MBA:313	2128750.063	25.000	1587.057
MBA:313	owl:NamedIndividual	MBA:146	2128750.063	25.000	1587.057
MBA:146	owl:NamedIndividual	MBA:534	391250.012	25.000	727.473
MBA:534	owl:NamedIndividual	MBA:146	391250.012	25.000	727.473
MBA:146	owl:NamedIndividual	MBA:549009215	775000.023	25.000	554.610
MBA:549009215	owl:NamedIndividual	MBA:146	775000.023	25.000	554.610
MBA:146	owl:NamedIndividual	MBA:574	1783750.053	25.000	773.560
MBA:574	owl:NamedIndividual	MBA:146	1783750.053	25.000	773.560
MBA:146	owl:NamedIndividual	MBA:612	15000.000	25.000	152.100
MBA:612	owl:NamedIndividual	MBA:146	15000.000	25.000	152.100
MBA:146	owl:NamedIndividual	MBA:658	538750.016	25.000	567.329
MBA:658	owl:NamedIndividual	MBA:146	538750.016	25.000	567.329
MBA:146	owl:NamedIndividual	MBA:679	221250.007	25.000	149.868
MBA:679	owl:NamedIndividual	MBA:146	221250.007	25.000	149.868
MBA:146	owl:NamedIndividual	MBA:697	631250.019	25.000	695.316
