ID	Type	cell_count
ID	TYPE	A PCL:0010060^^xsd:integer
WMB:CS20230722_CLUS_3821	owl:NamedIndividual	117
WMB:CS20230722_CLUS_1492	owl:NamedIndividual	117
WMB:CS20230722_CLUS_2110	owl:NamedIndividual	116
WMB:CS20230722_CLUS_3277	owl:NamedIndividual	116
WMB:CS20230722_CLUS_1892	owl:NamedIndividual	116
WMB:CS20230722_CLUS_4694	owl:NamedIndividual	116
WMB:CS20230722_CLUS_1186	owl:NamedIndividual	116
WMB:CS20230722_CLUS_3471	owl:NamedIndividual	116
WMB:CS20230722_CLUS_3509	owl:NamedIndividual	116
WMB:CS20230722_CLUS_1622	owl:NamedIndividual	116
WMB:CS20230722_CLUS_5183	owl:NamedIndividual	116
WMB:CS20230722_CLUS_3875	owl:NamedIndividual	116
WMB:CS20230722_CLUS_0201	owl:NamedIndividual	116
WMB:CS20230722_CLUS_0898	owl:NamedIndividual	116
WMB:CS20230722_CLUS_0863	owl:NamedIndividual	116
WMB:CS20230722_CLUS_2854	owl:NamedIndividual	116
WMB:CS20230722_CLUS_5156	owl:NamedIndividual	116
WMB:CS20230722_CLUS_2133	owl:NamedIndividual	116
WMB:CS20230722_CLUS_1552	owl:NamedIndividual	116
WMB:CS20230722_CLUS_4398	owl:NamedIndividual	115
WMB:CS20230722_CLUS_4935	owl:NamedIndividual	115
WMB:CS20230722_CLUS_3229	owl:NamedIndividual	115
WMB:CS20230722_CLUS_3224	owl:NamedIndividual	115
WMB:CS20230722_CLUS_3538	owl:NamedIndividual	115
WMB:CS20230722_CLUS_1457	owl:NamedIndividual	115
WMB:CS20230722_CLUS_3167	owl:NamedIndividual	115
WMB:CS20230722_CLUS_2597	owl:NamedIndividual	115
WMB:CS20230722_CLUS_2620	owl:NamedIndividual	115
WMB:CS20230722_CLUS_1161	owl:NamedIndividual	114
WMB:CS20230722_CLUS_1328	owl:NamedIndividual	114
WMB:CS20230722_CLUS_1517	owl:NamedIndividual	114
WMB:CS20230722_CLUS_2442	owl:NamedIndividual	114
WMB:CS20230722_CLUS_2788	owl:NamedIndividual	114
WMB:CS20230722_CLUS_2263	owl:NamedIndividual	114
WMB:CS20230722_CLUS_2577	owl:NamedIndividual	114
WMB:CS20230722_CLUS_0864	owl:NamedIndividual	114
WMB:CS20230722_CLUS_2942	owl:NamedIndividual	114
WMB:CS20230722_CLUS_3937	owl:NamedIndividual	114
WMB:CS20230722_CLUS_4172	owl:NamedIndividual	114
WMB:CS20230722_CLUS_1126	owl:NamedIndividual	114
WMB:CS20230722_CLUS_4752	owl:NamedIndividual	114
WMB:CS20230722_CLUS_4035	owl:NamedIndividual	113
WMB:CS20230722_CLUS_1448	owl:NamedIndividual	113
WMB:CS20230722_CLUS_2314	owl:NamedIndividual	113
WMB:CS20230722_CLUS_1691	owl:NamedIndividual	113
WMB:CS20230722_CLUS_5180	owl:NamedIndividual	113
WMB:CS20230722_CLUS_0913	owl:NamedIndividual	113
WMB:CS20230722_CLUS_4887	owl:NamedIndividual	113
WMB:CS20230722_CLUS_1760	owl:NamedIndividual	113
WMB:CS20230722_CLUS_1290	owl:NamedIndividual	113
WMB:CS20230722_CLUS_1030	owl:NamedIndividual	113
WMB:CS20230722_CLUS_2760	owl:NamedIndividual	113
WMB:CS20230722_CLUS_1097	owl:NamedIndividual	113
WMB:CS20230722_CLUS_1408	owl:NamedIndividual	113
WMB:CS20230722_CLUS_0551	owl:NamedIndividual	112
WMB:CS20230722_CLUS_1379	owl:NamedIndividual	112
WMB:CS20230722_CLUS_2474	owl:NamedIndividual	112
WMB:CS20230722_CLUS_2823	owl:NamedIndividual	112
WMB:CS20230722_CLUS_2302	owl:NamedIndividual	112
WMB:CS20230722_CLUS_3029	owl:NamedIndividual	112
WMB:CS20230722_CLUS_1555	owl:NamedIndividual	112
WMB:CS20230722_CLUS_0869	owl:NamedIndividual	112
WMB:CS20230722_CLUS_3275	owl:NamedIndividual	112
WMB:CS20230722_CLUS_1970	owl:NamedIndividual	112
WMB:CS20230722_CLUS_2018	owl:NamedIndividual	112
WMB:CS20230722_CLUS_3443	owl:NamedIndividual	112
WMB:CS20230722_CLUS_3526	owl:NamedIndividual	112
WMB:CS20230722_CLUS_4982	owl:NamedIndividual	112
WMB:CS20230722_CLUS_1789	owl:NamedIndividual	111
WMB:CS20230722_CLUS_2923	owl:NamedIndividual	111
WMB:CS20230722_CLUS_0675	owl:NamedIndividual	111
WMB:CS20230722_CLUS_3249	owl:NamedIndividual	111
WMB:CS20230722_CLUS_3501	owl:NamedIndividual	111
WMB:CS20230722_CLUS_1316	owl:NamedIndividual	111
WMB:CS20230722_CLUS_3331	owl:NamedIndividual	111
WMB:CS20230722_CLUS_3453	owl:NamedIndividual	111
WMB:CS20230722_CLUS_0715	owl:NamedIndividual	111
WMB:CS20230722_CLUS_0622	owl:NamedIndividual	111
WMB:CS20230722_CLUS_2653	owl:NamedIndividual	111
WMB:CS20230722_CLUS_3612	owl:NamedIndividual	110
WMB:CS20230722_CLUS_3834	owl:NamedIndividual	110
WMB:CS20230722_CLUS_1150	owl:NamedIndividual	110
WMB:CS20230722_CLUS_2659	owl:NamedIndividual	110
WMB:CS20230722_CLUS_2432	owl:NamedIndividual	110
WMB:CS20230722_CLUS_4980	owl:NamedIndividual	110
WMB:CS20230722_CLUS_2646	owl:NamedIndividual	110
WMB:CS20230722_CLUS_2284	owl:NamedIndividual	110
WMB:CS20230722_CLUS_2756	owl:NamedIndividual	110
WMB:CS20230722_CLUS_2716	owl:NamedIndividual	110
WMB:CS20230722_CLUS_3262	owl:NamedIndividual	110
WMB:CS20230722_CLUS_4964	owl:NamedIndividual	109
WMB:CS20230722_CLUS_3550	owl:NamedIndividual	109
WMB:CS20230722_CLUS_1648	owl:NamedIndividual	109
WMB:CS20230722_CLUS_1372	owl:NamedIndividual	109
WMB:CS20230722_CLUS_0656	owl:NamedIndividual	109
WMB:CS20230722_CLUS_3144	owl:NamedIndividual	109
WMB:CS20230722_CLUS_2025	owl:NamedIndividual	109
WMB:CS20230722_CLUS_0791	owl:NamedIndividual	109
WMB:CS20230722_CLUS_2824	owl:NamedIndividual	109
WMB:CS20230722_CLUS_3335	owl:NamedIndividual	109
WMB:CS20230722_CLUS_2770	owl:NamedIndividual	108
WMB:CS20230722_CLUS_1268	owl:NamedIndividual	108
WMB:CS20230722_CLUS_1348	owl:NamedIndividual	108
WMB:CS20230722_CLUS_4816	owl:NamedIndividual	108
WMB:CS20230722_CLUS_2105	owl:NamedIndividual	108
WMB:CS20230722_CLUS_0278	owl:NamedIndividual	108
WMB:CS20230722_CLUS_2798	owl:NamedIndividual	108
WMB:CS20230722_CLUS_3605	owl:NamedIndividual	108
WMB:CS20230722_CLUS_3093	owl:NamedIndividual	108
WMB:CS20230722_CLUS_2922	owl:NamedIndividual	108
WMB:CS20230722_CLUS_2933	owl:NamedIndividual	108
WMB:CS20230722_CLUS_3975	owl:NamedIndividual	108
WMB:CS20230722_CLUS_2712	owl:NamedIndividual	108
WMB:CS20230722_CLUS_4496	owl:NamedIndividual	108
WMB:CS20230722_CLUS_3616	owl:NamedIndividual	108
WMB:CS20230722_CLUS_4282	owl:NamedIndividual	107
WMB:CS20230722_CLUS_2340	owl:NamedIndividual	107
WMB:CS20230722_CLUS_4133	owl:NamedIndividual	107
WMB:CS20230722_CLUS_3496	owl:NamedIndividual	107
WMB:CS20230722_CLUS_3329	owl:NamedIndividual	107
WMB:CS20230722_CLUS_2095	owl:NamedIndividual	107
WMB:CS20230722_CLUS_1631	owl:NamedIndividual	107
WMB:CS20230722_CLUS_3080	owl:NamedIndividual	107
WMB:CS20230722_CLUS_1842	owl:NamedIndividual	106
WMB:CS20230722_CLUS_2524	owl:NamedIndividual	106
WMB:CS20230722_CLUS_3792	owl:NamedIndividual	106
WMB:CS20230722_CLUS_4050	owl:NamedIndividual	106
WMB:CS20230722_CLUS_0204	owl:NamedIndividual	106
WMB:CS20230722_CLUS_2132	owl:NamedIndividual	106
WMB:CS20230722_CLUS_2353	owl:NamedIndividual	106
WMB:CS20230722_CLUS_0015	owl:NamedIndividual	106
WMB:CS20230722_CLUS_1576	owl:NamedIndividual	106
WMB:CS20230722_CLUS_1221	owl:NamedIndividual	106
WMB:CS20230722_CLUS_0846	owl:NamedIndividual	106
WMB:CS20230722_CLUS_1999	owl:NamedIndividual	106
WMB:CS20230722_CLUS_3465	owl:NamedIndividual	106
WMB:CS20230722_CLUS_1091	owl:NamedIndividual	105
WMB:CS20230722_CLUS_2896	owl:NamedIndividual	105
WMB:CS20230722_CLUS_3396	owl:NamedIndividual	105
WMB:CS20230722_CLUS_4672	owl:NamedIndividual	105
WMB:CS20230722_CLUS_1849	owl:NamedIndividual	105
WMB:CS20230722_CLUS_1497	owl:NamedIndividual	105
WMB:CS20230722_CLUS_1106	owl:NamedIndividual	105
WMB:CS20230722_CLUS_3273	owl:NamedIndividual	105
WMB:CS20230722_CLUS_4698	owl:NamedIndividual	105
WMB:CS20230722_CLUS_3836	owl:NamedIndividual	104
WMB:CS20230722_CLUS_2349	owl:NamedIndividual	104
WMB:CS20230722_CLUS_4471	owl:NamedIndividual	104
WMB:CS20230722_CLUS_2900	owl:NamedIndividual	104
WMB:CS20230722_CLUS_0300	owl:NamedIndividual	104
WMB:CS20230722_CLUS_2596	owl:NamedIndividual	104
WMB:CS20230722_CLUS_2709	owl:NamedIndividual	104
WMB:CS20230722_CLUS_2984	owl:NamedIndividual	104
WMB:CS20230722_CLUS_2338	owl:NamedIndividual	104
WMB:CS20230722_CLUS_1099	owl:NamedIndividual	104
WMB:CS20230722_CLUS_1586	owl:NamedIndividual	104
WMB:CS20230722_CLUS_1050	owl:NamedIndividual	104
WMB:CS20230722_CLUS_1243	owl:NamedIndividual	104
WMB:CS20230722_CLUS_4680	owl:NamedIndividual	104
WMB:CS20230722_CLUS_3378	owl:NamedIndividual	104
WMB:CS20230722_CLUS_2746	owl:NamedIndividual	104
WMB:CS20230722_CLUS_4328	owl:NamedIndividual	104
WMB:CS20230722_CLUS_5322	owl:NamedIndividual	104
WMB:CS20230722_CLUS_1774	owl:NamedIndividual	104
WMB:CS20230722_CLUS_1238	owl:NamedIndividual	103
WMB:CS20230722_CLUS_3883	owl:NamedIndividual	103
WMB:CS20230722_CLUS_1902	owl:NamedIndividual	103
WMB:CS20230722_CLUS_0327	owl:NamedIndividual	103
WMB:CS20230722_CLUS_1349	owl:NamedIndividual	103
WMB:CS20230722_CLUS_2058	owl:NamedIndividual	103
WMB:CS20230722_CLUS_2656	owl:NamedIndividual	103
WMB:CS20230722_CLUS_3299	owl:NamedIndividual	103
WMB:CS20230722_CLUS_1884	owl:NamedIndividual	103
WMB:CS20230722_CLUS_1019	owl:NamedIndividual	103
WMB:CS20230722_CLUS_0694	owl:NamedIndividual	103
WMB:CS20230722_CLUS_4710	owl:NamedIndividual	102
WMB:CS20230722_CLUS_4219	owl:NamedIndividual	102
WMB:CS20230722_CLUS_0654	owl:NamedIndividual	102
WMB:CS20230722_CLUS_1160	owl:NamedIndividual	102
WMB:CS20230722_CLUS_1882	owl:NamedIndividual	102
WMB:CS20230722_CLUS_0650	owl:NamedIndividual	102
WMB:CS20230722_CLUS_0701	owl:NamedIndividual	102
WMB:CS20230722_CLUS_2492	owl:NamedIndividual	102
WMB:CS20230722_CLUS_0914	owl:NamedIndividual	102
WMB:CS20230722_CLUS_4085	owl:NamedIndividual	102
WMB:CS20230722_CLUS_1638	owl:NamedIndividual	102
WMB:CS20230722_CLUS_1560	owl:NamedIndividual	102
WMB:CS20230722_CLUS_2101	owl:NamedIndividual	102
WMB:CS20230722_CLUS_0226	owl:NamedIndividual	102
WMB:CS20230722_CLUS_1494	owl:NamedIndividual	102
WMB:CS20230722_CLUS_2558	owl:NamedIndividual	101
WMB:CS20230722_CLUS_1073	owl:NamedIndividual	101
WMB:CS20230722_CLUS_2831	owl:NamedIndividual	101
WMB:CS20230722_CLUS_4799	owl:NamedIndividual	101
WMB:CS20230722_CLUS_1086	owl:NamedIndividual	101
WMB:CS20230722_CLUS_2487	owl:NamedIndividual	101
WMB:CS20230722_CLUS_2085	owl:NamedIndividual	101
WMB:CS20230722_CLUS_0585	owl:NamedIndividual	101
WMB:CS20230722_CLUS_3081	owl:NamedIndividual	100
WMB:CS20230722_CLUS_1768	owl:NamedIndividual	100
WMB:CS20230722_CLUS_4121	owl:NamedIndividual	100
WMB:CS20230722_CLUS_3970	owl:NamedIndividual	100
WMB:CS20230722_CLUS_2093	owl:NamedIndividual	100
WMB:CS20230722_CLUS_2361	owl:NamedIndividual	100
WMB:CS20230722_CLUS_4021	owl:NamedIndividual	100
WMB:CS20230722_CLUS_1309	owl:NamedIndividual	100
WMB:CS20230722_CLUS_4555	owl:NamedIndividual	100
WMB:CS20230722_CLUS_1504	owl:NamedIndividual	100
WMB:CS20230722_CLUS_3553	owl:NamedIndividual	100
WMB:CS20230722_CLUS_4160	owl:NamedIndividual	100
WMB:CS20230722_CLUS_1901	owl:NamedIndividual	100
WMB:CS20230722_CLUS_1353	owl:NamedIndividual	100
WMB:CS20230722_CLUS_1714	owl:NamedIndividual	100
WMB:CS20230722_CLUS_3638	owl:NamedIndividual	99
WMB:CS20230722_CLUS_1341	owl:NamedIndividual	99
WMB:CS20230722_CLUS_3020	owl:NamedIndividual	99
WMB:CS20230722_CLUS_0295	owl:NamedIndividual	99
WMB:CS20230722_CLUS_2718	owl:NamedIndividual	99
WMB:CS20230722_CLUS_2109	owl:NamedIndividual	99
WMB:CS20230722_CLUS_1208	owl:NamedIndividual	99
WMB:CS20230722_CLUS_0164	owl:NamedIndividual	99
WMB:CS20230722_CLUS_1374	owl:NamedIndividual	99
WMB:CS20230722_CLUS_1676	owl:NamedIndividual	99
WMB:CS20230722_CLUS_1251	owl:NamedIndividual	99
WMB:CS20230722_CLUS_2298	owl:NamedIndividual	98
WMB:CS20230722_CLUS_1056	owl:NamedIndividual	98
WMB:CS20230722_CLUS_1386	owl:NamedIndividual	98
WMB:CS20230722_CLUS_0372	owl:NamedIndividual	98
WMB:CS20230722_CLUS_1890	owl:NamedIndividual	98
WMB:CS20230722_CLUS_0967	owl:NamedIndividual	98
WMB:CS20230722_CLUS_4791	owl:NamedIndividual	98
WMB:CS20230722_CLUS_4076	owl:NamedIndividual	98
WMB:CS20230722_CLUS_4889	owl:NamedIndividual	98
WMB:CS20230722_CLUS_1859	owl:NamedIndividual	98
WMB:CS20230722_CLUS_1704	owl:NamedIndividual	98
WMB:CS20230722_CLUS_2190	owl:NamedIndividual	98
WMB:CS20230722_CLUS_1440	owl:NamedIndividual	98
WMB:CS20230722_CLUS_3297	owl:NamedIndividual	98
WMB:CS20230722_CLUS_1174	owl:NamedIndividual	98
WMB:CS20230722_CLUS_3083	owl:NamedIndividual	98
WMB:CS20230722_CLUS_2318	owl:NamedIndividual	98
WMB:CS20230722_CLUS_3207	owl:NamedIndividual	98
WMB:CS20230722_CLUS_3963	owl:NamedIndividual	98
WMB:CS20230722_CLUS_5003	owl:NamedIndividual	98
WMB:CS20230722_CLUS_3439	owl:NamedIndividual	97
WMB:CS20230722_CLUS_3720	owl:NamedIndividual	97
WMB:CS20230722_CLUS_3254	owl:NamedIndividual	97
WMB:CS20230722_CLUS_1845	owl:NamedIndividual	97
WMB:CS20230722_CLUS_0824	owl:NamedIndividual	97
WMB:CS20230722_CLUS_3633	owl:NamedIndividual	97
WMB:CS20230722_CLUS_1426	owl:NamedIndividual	97
WMB:CS20230722_CLUS_1310	owl:NamedIndividual	97
WMB:CS20230722_CLUS_1541	owl:NamedIndividual	97
WMB:CS20230722_CLUS_1093	owl:NamedIndividual	97
WMB:CS20230722_CLUS_0174	owl:NamedIndividual	97
WMB:CS20230722_CLUS_2438	owl:NamedIndividual	97
WMB:CS20230722_CLUS_3435	owl:NamedIndividual	97
WMB:CS20230722_CLUS_3433	owl:NamedIndividual	97
WMB:CS20230722_CLUS_2137	owl:NamedIndividual	97
WMB:CS20230722_CLUS_1969	owl:NamedIndividual	97
WMB:CS20230722_CLUS_4934	owl:NamedIndividual	97
WMB:CS20230722_CLUS_1664	owl:NamedIndividual	97
WMB:CS20230722_CLUS_2001	owl:NamedIndividual	97
WMB:CS20230722_CLUS_1110	owl:NamedIndividual	97
WMB:CS20230722_CLUS_2175	owl:NamedIndividual	97
WMB:CS20230722_CLUS_4236	owl:NamedIndividual	97
WMB:CS20230722_CLUS_2414	owl:NamedIndividual	97
WMB:CS20230722_CLUS_3677	owl:NamedIndividual	96
WMB:CS20230722_CLUS_3173	owl:NamedIndividual	96
WMB:CS20230722_CLUS_0256	owl:NamedIndividual	96
WMB:CS20230722_CLUS_1479	owl:NamedIndividual	96
WMB:CS20230722_CLUS_4723	owl:NamedIndividual	96
WMB:CS20230722_CLUS_0611	owl:NamedIndividual	96
WMB:CS20230722_CLUS_4209	owl:NamedIndividual	96
WMB:CS20230722_CLUS_2966	owl:NamedIndividual	96
WMB:CS20230722_CLUS_2247	owl:NamedIndividual	96
WMB:CS20230722_CLUS_0873	owl:NamedIndividual	96
WMB:CS20230722_CLUS_1749	owl:NamedIndividual	96
WMB:CS20230722_CLUS_3629	owl:NamedIndividual	96
WMB:CS20230722_CLUS_2598	owl:NamedIndividual	96
WMB:CS20230722_CLUS_3613	owl:NamedIndividual	96
WMB:CS20230722_CLUS_1255	owl:NamedIndividual	96
WMB:CS20230722_CLUS_3476	owl:NamedIndividual	96
WMB:CS20230722_CLUS_2262	owl:NamedIndividual	96
WMB:CS20230722_CLUS_1143	owl:NamedIndividual	96
WMB:CS20230722_CLUS_1629	owl:NamedIndividual	95
WMB:CS20230722_CLUS_2901	owl:NamedIndividual	95
WMB:CS20230722_CLUS_3663	owl:NamedIndividual	95
WMB:CS20230722_CLUS_4945	owl:NamedIndividual	95
WMB:CS20230722_CLUS_2557	owl:NamedIndividual	95
WMB:CS20230722_CLUS_1058	owl:NamedIndividual	95
WMB:CS20230722_CLUS_3693	owl:NamedIndividual	95
WMB:CS20230722_CLUS_2343	owl:NamedIndividual	95
WMB:CS20230722_CLUS_2319	owl:NamedIndividual	95
WMB:CS20230722_CLUS_0888	owl:NamedIndividual	95
WMB:CS20230722_CLUS_2106	owl:NamedIndividual	95
WMB:CS20230722_CLUS_4552	owl:NamedIndividual	95
WMB:CS20230722_CLUS_3617	owl:NamedIndividual	95
WMB:CS20230722_CLUS_5097	owl:NamedIndividual	95
WMB:CS20230722_CLUS_4103	owl:NamedIndividual	95
WMB:CS20230722_CLUS_2276	owl:NamedIndividual	94
WMB:CS20230722_CLUS_1252	owl:NamedIndividual	94
WMB:CS20230722_CLUS_2383	owl:NamedIndividual	94
WMB:CS20230722_CLUS_4673	owl:NamedIndividual	94
WMB:CS20230722_CLUS_2601	owl:NamedIndividual	94
WMB:CS20230722_CLUS_3564	owl:NamedIndividual	94
WMB:CS20230722_CLUS_2612	owl:NamedIndividual	94
WMB:CS20230722_CLUS_1469	owl:NamedIndividual	94
WMB:CS20230722_CLUS_2333	owl:NamedIndividual	94
WMB:CS20230722_CLUS_1222	owl:NamedIndividual	94
WMB:CS20230722_CLUS_2924	owl:NamedIndividual	94
WMB:CS20230722_CLUS_1502	owl:NamedIndividual	94
WMB:CS20230722_CLUS_3701	owl:NamedIndividual	94
WMB:CS20230722_CLUS_0655	owl:NamedIndividual	94
WMB:CS20230722_CLUS_5021	owl:NamedIndividual	94
WMB:CS20230722_CLUS_4089	owl:NamedIndividual	94
WMB:CS20230722_CLUS_3786	owl:NamedIndividual	94
WMB:CS20230722_CLUS_2303	owl:NamedIndividual	94
WMB:CS20230722_CLUS_0604	owl:NamedIndividual	94
WMB:CS20230722_CLUS_2160	owl:NamedIndividual	94
WMB:CS20230722_CLUS_0838	owl:NamedIndividual	94
WMB:CS20230722_CLUS_4625	owl:NamedIndividual	93
WMB:CS20230722_CLUS_0685	owl:NamedIndividual	93
WMB:CS20230722_CLUS_2332	owl:NamedIndividual	93
WMB:CS20230722_CLUS_4227	owl:NamedIndividual	93
WMB:CS20230722_CLUS_3165	owl:NamedIndividual	93
WMB:CS20230722_CLUS_1652	owl:NamedIndividual	93
WMB:CS20230722_CLUS_2316	owl:NamedIndividual	93
WMB:CS20230722_CLUS_1717	owl:NamedIndividual	93
WMB:CS20230722_CLUS_2815	owl:NamedIndividual	93
WMB:CS20230722_CLUS_4397	owl:NamedIndividual	93
WMB:CS20230722_CLUS_1141	owl:NamedIndividual	93
WMB:CS20230722_CLUS_4171	owl:NamedIndividual	93
WMB:CS20230722_CLUS_5173	owl:NamedIndividual	93
WMB:CS20230722_CLUS_4971	owl:NamedIndividual	93
WMB:CS20230722_CLUS_2007	owl:NamedIndividual	92
WMB:CS20230722_CLUS_2957	owl:NamedIndividual	92
WMB:CS20230722_CLUS_1313	owl:NamedIndividual	92
WMB:CS20230722_CLUS_2024	owl:NamedIndividual	92
WMB:CS20230722_CLUS_1417	owl:NamedIndividual	92
WMB:CS20230722_CLUS_1277	owl:NamedIndividual	92
WMB:CS20230722_CLUS_1430	owl:NamedIndividual	92
WMB:CS20230722_CLUS_2386	owl:NamedIndividual	92
WMB:CS20230722_CLUS_4054	owl:NamedIndividual	92
WMB:CS20230722_CLUS_1595	owl:NamedIndividual	92
WMB:CS20230722_CLUS_3535	owl:NamedIndividual	92
WMB:CS20230722_CLUS_1598	owl:NamedIndividual	92
WMB:CS20230722_CLUS_2529	owl:NamedIndividual	92
WMB:CS20230722_CLUS_3031	owl:NamedIndividual	92
WMB:CS20230722_CLUS_3043	owl:NamedIndividual	91
WMB:CS20230722_CLUS_2203	owl:NamedIndividual	91
WMB:CS20230722_CLUS_3092	owl:NamedIndividual	91
WMB:CS20230722_CLUS_3157	owl:NamedIndividual	91
WMB:CS20230722_CLUS_3776	owl:NamedIndividual	91
WMB:CS20230722_CLUS_1165	owl:NamedIndividual	91
WMB:CS20230722_CLUS_3571	owl:NamedIndividual	91
WMB:CS20230722_CLUS_2143	owl:NamedIndividual	91
WMB:CS20230722_CLUS_2803	owl:NamedIndividual	91
WMB:CS20230722_CLUS_3242	owl:NamedIndividual	91
WMB:CS20230722_CLUS_1870	owl:NamedIndividual	91
WMB:CS20230722_CLUS_2107	owl:NamedIndividual	91
WMB:CS20230722_CLUS_0618	owl:NamedIndividual	91
WMB:CS20230722_CLUS_1831	owl:NamedIndividual	91
WMB:CS20230722_CLUS_0860	owl:NamedIndividual	91
WMB:CS20230722_CLUS_2820	owl:NamedIndividual	91
WMB:CS20230722_CLUS_4618	owl:NamedIndividual	90
WMB:CS20230722_CLUS_3174	owl:NamedIndividual	90
WMB:CS20230722_CLUS_1921	owl:NamedIndividual	90
WMB:CS20230722_CLUS_3333	owl:NamedIndividual	90
WMB:CS20230722_CLUS_3876	owl:NamedIndividual	90
WMB:CS20230722_CLUS_3944	owl:NamedIndividual	90
WMB:CS20230722_CLUS_1879	owl:NamedIndividual	90
WMB:CS20230722_CLUS_1808	owl:NamedIndividual	90
WMB:CS20230722_CLUS_3425	owl:NamedIndividual	90
WMB:CS20230722_CLUS_0601	owl:NamedIndividual	90
WMB:CS20230722_CLUS_3516	owl:NamedIndividual	90
WMB:CS20230722_CLUS_1157	owl:NamedIndividual	90
WMB:CS20230722_CLUS_3771	owl:NamedIndividual	90
WMB:CS20230722_CLUS_3264	owl:NamedIndividual	89
WMB:CS20230722_CLUS_2484	owl:NamedIndividual	89
WMB:CS20230722_CLUS_1886	owl:NamedIndividual	89
WMB:CS20230722_CLUS_3212	owl:NamedIndividual	89
WMB:CS20230722_CLUS_3804	owl:NamedIndividual	89
WMB:CS20230722_CLUS_1264	owl:NamedIndividual	89
WMB:CS20230722_CLUS_1077	owl:NamedIndividual	89
WMB:CS20230722_CLUS_1194	owl:NamedIndividual	89
WMB:CS20230722_CLUS_2037	owl:NamedIndividual	89
WMB:CS20230722_CLUS_1634	owl:NamedIndividual	89
WMB:CS20230722_CLUS_4850	owl:NamedIndividual	89
WMB:CS20230722_CLUS_3171	owl:NamedIndividual	89
WMB:CS20230722_CLUS_1800	owl:NamedIndividual	89
WMB:CS20230722_CLUS_4743	owl:NamedIndividual	89
WMB:CS20230722_CLUS_3662	owl:NamedIndividual	89
WMB:CS20230722_CLUS_2817	owl:NamedIndividual	89
WMB:CS20230722_CLUS_1267	owl:NamedIndividual	89
WMB:CS20230722_CLUS_3817	owl:NamedIndividual	89
WMB:CS20230722_CLUS_3028	owl:NamedIndividual	88
WMB:CS20230722_CLUS_3384	owl:NamedIndividual	88
WMB:CS20230722_CLUS_2609	owl:NamedIndividual	88
WMB:CS20230722_CLUS_3831	owl:NamedIndividual	88
WMB:CS20230722_CLUS_4815	owl:NamedIndividual	88
WMB:CS20230722_CLUS_0857	owl:NamedIndividual	88
WMB:CS20230722_CLUS_4486	owl:NamedIndividual	88
WMB:CS20230722_CLUS_1246	owl:NamedIndividual	88
WMB:CS20230722_CLUS_1187	owl:NamedIndividual	88
WMB:CS20230722_CLUS_3684	owl:NamedIndividual	88
WMB:CS20230722_CLUS_2161	owl:NamedIndividual	88
WMB:CS20230722_CLUS_3253	owl:NamedIndividual	88
WMB:CS20230722_CLUS_0225	owl:NamedIndividual	88
WMB:CS20230722_CLUS_2755	owl:NamedIndividual	88
WMB:CS20230722_CLUS_2465	owl:NamedIndividual	88
WMB:CS20230722_CLUS_4856	owl:NamedIndividual	88
WMB:CS20230722_CLUS_3697	owl:NamedIndividual	88
WMB:CS20230722_CLUS_3023	owl:NamedIndividual	88
WMB:CS20230722_CLUS_2217	owl:NamedIndividual	87
WMB:CS20230722_CLUS_1434	owl:NamedIndividual	87
WMB:CS20230722_CLUS_4107	owl:NamedIndividual	87
WMB:CS20230722_CLUS_0796	owl:NamedIndividual	87
WMB:CS20230722_CLUS_2401	owl:NamedIndividual	87
WMB:CS20230722_CLUS_3568	owl:NamedIndividual	87
WMB:CS20230722_CLUS_3116	owl:NamedIndividual	87
WMB:CS20230722_CLUS_1259	owl:NamedIndividual	87
WMB:CS20230722_CLUS_2130	owl:NamedIndividual	87
WMB:CS20230722_CLUS_2821	owl:NamedIndividual	87
WMB:CS20230722_CLUS_2089	owl:NamedIndividual	87
WMB:CS20230722_CLUS_1043	owl:NamedIndividual	87
WMB:CS20230722_CLUS_3309	owl:NamedIndividual	87
WMB:CS20230722_CLUS_3000	owl:NamedIndividual	86
WMB:CS20230722_CLUS_4657	owl:NamedIndividual	86
WMB:CS20230722_CLUS_3972	owl:NamedIndividual	86
WMB:CS20230722_CLUS_3458	owl:NamedIndividual	86
WMB:CS20230722_CLUS_0590	owl:NamedIndividual	86
WMB:CS20230722_CLUS_1781	owl:NamedIndividual	86
WMB:CS20230722_CLUS_1113	owl:NamedIndividual	86
WMB:CS20230722_CLUS_4809	owl:NamedIndividual	86
WMB:CS20230722_CLUS_3392	owl:NamedIndividual	86
WMB:CS20230722_CLUS_4157	owl:NamedIndividual	86
WMB:CS20230722_CLUS_3606	owl:NamedIndividual	86
WMB:CS20230722_CLUS_2784	owl:NamedIndividual	86
WMB:CS20230722_CLUS_1650	owl:NamedIndividual	86
WMB:CS20230722_CLUS_4701	owl:NamedIndividual	86
WMB:CS20230722_CLUS_1299	owl:NamedIndividual	86
WMB:CS20230722_CLUS_2570	owl:NamedIndividual	86
WMB:CS20230722_CLUS_1685	owl:NamedIndividual	86
WMB:CS20230722_CLUS_2336	owl:NamedIndividual	86
WMB:CS20230722_CLUS_4804	owl:NamedIndividual	85
WMB:CS20230722_CLUS_0500	owl:NamedIndividual	85
WMB:CS20230722_CLUS_4446	owl:NamedIndividual	85
WMB:CS20230722_CLUS_3735	owl:NamedIndividual	85
WMB:CS20230722_CLUS_4650	owl:NamedIndividual	85
