ID	Type	RO:0002220	contact_um2	min_dist_um	centroid_um	spatial_atlas
ID	TYPE	AI RO:0002220	>AT n2o:contactArea^^xsd:float	>AT n2o:minDistance^^xsd:float	>AT n2o:centroidDistance^^xsd:float	>AI n2o:spatialReferenceAtlas
MBA:560581551	owl:NamedIndividual	MBA:1029	51875.002	25.000	661.539	n2o:CCF2020
MBA:1029	owl:NamedIndividual	MBA:563807435	1271250.038	25.000	459.521	n2o:CCF2020
MBA:563807435	owl:NamedIndividual	MBA:1029	1271250.038	25.000	459.521	n2o:CCF2020
MBA:1029	owl:NamedIndividual	MBA:580	1875.000	25.000	847.078	n2o:CCF2020
MBA:580	owl:NamedIndividual	MBA:1029	1875.000	25.000	847.078	n2o:CCF2020
MBA:1031	owl:NamedIndividual	MBA:342	168125.005	25.000	1855.581	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:1031	168125.005	25.000	1855.581	n2o:CCF2020
MBA:1031	owl:NamedIndividual	MBA:760	56250.002	25.000	415.271	n2o:CCF2020
MBA:760	owl:NamedIndividual	MBA:1031	56250.002	25.000	415.271	n2o:CCF2020
MBA:1031	owl:NamedIndividual	MBA:784	2715625.081	25.000	1255.838	n2o:CCF2020
MBA:784	owl:NamedIndividual	MBA:1031	2715625.081	25.000	1255.838	n2o:CCF2020
MBA:1031	owl:NamedIndividual	MBA:803	3247500.097	25.000	723.049	n2o:CCF2020
MBA:803	owl:NamedIndividual	MBA:1031	3247500.097	25.000	723.049	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:1041	2325625.069	25.000	1682.688	n2o:CCF2020
MBA:1041	owl:NamedIndividual	MBA:1033	2325625.069	25.000	1682.688	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:153	740000.022	25.000	1127.757	n2o:CCF2020
MBA:153	owl:NamedIndividual	MBA:1033	740000.022	25.000	1127.757	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:512	1480625.044	25.000	1565.416	n2o:CCF2020
MBA:512	owl:NamedIndividual	MBA:1033	1480625.044	25.000	1565.416	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:728	11646875.347	25.000	1022.029	n2o:CCF2020
MBA:728	owl:NamedIndividual	MBA:1033	11646875.347	25.000	1022.029	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:846	339375.010	25.000	1201.246	n2o:CCF2020
MBA:846	owl:NamedIndividual	MBA:1033	339375.010	25.000	1201.246	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:91	272500.008	25.000	891.211	n2o:CCF2020
MBA:91	owl:NamedIndividual	MBA:1033	272500.008	25.000	891.211	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:936	1250.000	25.000	2134.356	n2o:CCF2020
MBA:936	owl:NamedIndividual	MBA:1033	1250.000	25.000	2134.356	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:957	1141250.034	25.000	297.654	n2o:CCF2020
MBA:957	owl:NamedIndividual	MBA:1033	1141250.034	25.000	297.654	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:968	25000.001	25.000	451.203	n2o:CCF2020
MBA:968	owl:NamedIndividual	MBA:1033	25000.001	25.000	451.203	n2o:CCF2020
MBA:1033	owl:NamedIndividual	MBA:989	51250.002	25.000	824.209	n2o:CCF2020
MBA:989	owl:NamedIndividual	MBA:1033	51250.002	25.000	824.209	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:1084	814375.024	25.000	1431.161	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:1037	814375.024	25.000	1431.161	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:1089	2221875.066	25.000	1382.286	n2o:CCF2020
MBA:1089	owl:NamedIndividual	MBA:1037	2221875.066	25.000	1382.286	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:302	358750.011	25.000	616.541	n2o:CCF2020
MBA:302	owl:NamedIndividual	MBA:1037	358750.011	25.000	616.541	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:385	127500.004	25.000	976.206	n2o:CCF2020
MBA:385	owl:NamedIndividual	MBA:1037	127500.004	25.000	976.206	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:425	82500.002	25.000	832.266	n2o:CCF2020
MBA:425	owl:NamedIndividual	MBA:1037	82500.002	25.000	832.266	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:484682508	1925000.057	25.000	597.170	n2o:CCF2020
MBA:484682508	owl:NamedIndividual	MBA:1037	1925000.057	25.000	597.170	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:484682512	85000.003	25.000	2349.380	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:1037	85000.003	25.000	2349.380	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:502	2358125.070	25.000	1081.659	n2o:CCF2020
MBA:502	owl:NamedIndividual	MBA:1037	2358125.070	25.000	1081.659	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:726	230000.007	25.000	1557.175	n2o:CCF2020
MBA:726	owl:NamedIndividual	MBA:1037	230000.007	25.000	1557.175	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:768	680625.020	25.000	2380.097	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:1037	680625.020	25.000	2380.097	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:776	1162500.035	25.000	2930.051	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:1037	1162500.035	25.000	2930.051	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:843	76250.002	25.000	1501.879	n2o:CCF2020
MBA:843	owl:NamedIndividual	MBA:1037	76250.002	25.000	1501.879	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:879	42500.001	25.000	1789.020	n2o:CCF2020
MBA:879	owl:NamedIndividual	MBA:1037	42500.001	25.000	1789.020	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:886	930625.028	25.000	1654.934	n2o:CCF2020
MBA:886	owl:NamedIndividual	MBA:1037	930625.028	25.000	1654.934	n2o:CCF2020
MBA:1037	owl:NamedIndividual	MBA:894	189375.006	25.000	1704.878	n2o:CCF2020
MBA:894	owl:NamedIndividual	MBA:1037	189375.006	25.000	1704.878	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:1057	3918750.117	25.000	1207.714	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:104	3918750.117	25.000	1207.714	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:111	768125.023	25.000	2631.762	n2o:CCF2020
MBA:111	owl:NamedIndividual	MBA:104	768125.023	25.000	2631.762	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:119	7986875.238	25.000	676.019	n2o:CCF2020
MBA:119	owl:NamedIndividual	MBA:104	7986875.238	25.000	676.019	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:484682512	845625.025	25.000	3832.626	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:104	845625.025	25.000	3832.626	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:583	4361875.130	25.000	1221.909	n2o:CCF2020
MBA:583	owl:NamedIndividual	MBA:104	4361875.130	25.000	1221.909	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:672	15000.000	25.000	1875.351	n2o:CCF2020
MBA:672	owl:NamedIndividual	MBA:104	15000.000	25.000	1875.351	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:698	103750.003	25.000	1344.974	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:104	103750.003	25.000	1344.974	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:723	2998750.089	25.000	674.235	n2o:CCF2020
MBA:723	owl:NamedIndividual	MBA:104	2998750.089	25.000	674.235	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:776	2278750.068	25.000	3193.922	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:104	2278750.068	25.000	3193.922	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:985	4072500.121	25.000	2093.190	n2o:CCF2020
MBA:985	owl:NamedIndividual	MBA:104	4072500.121	25.000	2093.190	n2o:CCF2020
MBA:104	owl:NamedIndividual	MBA:993	4636250.138	25.000	2175.600	n2o:CCF2020
MBA:993	owl:NamedIndividual	MBA:104	4636250.138	25.000	2175.600	n2o:CCF2020
MBA:1041	owl:NamedIndividual	MBA:1049	5561875.166	25.000	614.740	n2o:CCF2020
MBA:1049	owl:NamedIndividual	MBA:1041	5561875.166	25.000	614.740	n2o:CCF2020
MBA:1041	owl:NamedIndividual	MBA:108	67500.002	25.000	2612.588	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:1041	67500.002	25.000	2612.588	n2o:CCF2020
MBA:1041	owl:NamedIndividual	MBA:153	1237500.037	25.000	590.231	n2o:CCF2020
MBA:153	owl:NamedIndividual	MBA:1041	1237500.037	25.000	590.231	n2o:CCF2020
MBA:1041	owl:NamedIndividual	MBA:512	1002500.030	25.000	1091.054	n2o:CCF2020
MBA:512	owl:NamedIndividual	MBA:1041	1002500.030	25.000	1091.054	n2o:CCF2020
MBA:1041	owl:NamedIndividual	MBA:728	13721250.409	25.000	1817.792	n2o:CCF2020
MBA:728	owl:NamedIndividual	MBA:1041	13721250.409	25.000	1817.792	n2o:CCF2020
MBA:1044	owl:NamedIndividual	MBA:313	796250.024	25.000	653.990	n2o:CCF2020
MBA:313	owl:NamedIndividual	MBA:1044	796250.024	25.000	653.990	n2o:CCF2020
MBA:1044	owl:NamedIndividual	MBA:549	292500.009	25.000	1201.879	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:1044	292500.009	25.000	1201.879	n2o:CCF2020
MBA:1044	owl:NamedIndividual	MBA:560581563	766875.023	25.000	155.102	n2o:CCF2020
MBA:560581563	owl:NamedIndividual	MBA:1044	766875.023	25.000	155.102	n2o:CCF2020
MBA:1044	owl:NamedIndividual	MBA:66	152500.005	25.000	230.362	n2o:CCF2020
MBA:66	owl:NamedIndividual	MBA:1044	152500.005	25.000	230.362	n2o:CCF2020
MBA:1044	owl:NamedIndividual	MBA:784	39375.001	25.000	1078.522	n2o:CCF2020
MBA:784	owl:NamedIndividual	MBA:1044	39375.001	25.000	1078.522	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:1069	155000.005	25.000	1012.686	n2o:CCF2020
MBA:1069	owl:NamedIndividual	MBA:1048	155000.005	25.000	1012.686	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:1093	2448750.073	25.000	1181.014	n2o:CCF2020
MBA:1093	owl:NamedIndividual	MBA:1048	2448750.073	25.000	1181.014	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:136	5295000.158	25.000	334.582	n2o:CCF2020
MBA:136	owl:NamedIndividual	MBA:1048	5295000.158	25.000	334.582	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:177	218750.007	25.000	1087.495	n2o:CCF2020
MBA:177	owl:NamedIndividual	MBA:1048	218750.007	25.000	1087.495	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:206	682500.020	25.000	894.553	n2o:CCF2020
MBA:206	owl:NamedIndividual	MBA:1048	682500.020	25.000	894.553	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:222	178750.005	25.000	726.262	n2o:CCF2020
MBA:222	owl:NamedIndividual	MBA:1048	178750.005	25.000	726.262	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:235	515625.015	25.000	1310.165	n2o:CCF2020
MBA:235	owl:NamedIndividual	MBA:1048	515625.015	25.000	1310.165	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:307	3866875.115	25.000	631.249	n2o:CCF2020
MBA:307	owl:NamedIndividual	MBA:1048	3866875.115	25.000	631.249	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:354	3075000.092	25.000	481.587	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:1048	3075000.092	25.000	481.587	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:395	736250.022	25.000	1426.212	n2o:CCF2020
MBA:395	owl:NamedIndividual	MBA:1048	736250.022	25.000	1426.212	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:653	80000.002	25.000	1092.369	n2o:CCF2020
MBA:653	owl:NamedIndividual	MBA:1048	80000.002	25.000	1092.369	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:661	258125.008	25.000	798.569	n2o:CCF2020
MBA:661	owl:NamedIndividual	MBA:1048	258125.008	25.000	798.569	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:771	486875.015	25.000	1559.914	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:1048	486875.015	25.000	1559.914	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:798	45000.001	25.000	932.468	n2o:CCF2020
MBA:798	owl:NamedIndividual	MBA:1048	45000.001	25.000	932.468	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:832	1063125.032	25.000	2142.483	n2o:CCF2020
MBA:832	owl:NamedIndividual	MBA:1048	1063125.032	25.000	2142.483	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:877	4013750.120	25.000	932.213	n2o:CCF2020
MBA:877	owl:NamedIndividual	MBA:1048	4013750.120	25.000	932.213	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:970	978125.029	25.000	780.738	n2o:CCF2020
MBA:970	owl:NamedIndividual	MBA:1048	978125.029	25.000	780.738	n2o:CCF2020
MBA:1048	owl:NamedIndividual	MBA:978	1271250.038	25.000	770.726	n2o:CCF2020
MBA:978	owl:NamedIndividual	MBA:1048	1271250.038	25.000	770.726	n2o:CCF2020
MBA:1049	owl:NamedIndividual	MBA:108	91875.003	25.000	2052.365	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:1049	91875.003	25.000	2052.365	n2o:CCF2020
MBA:1049	owl:NamedIndividual	MBA:153	928125.028	25.000	1143.550	n2o:CCF2020
MBA:153	owl:NamedIndividual	MBA:1049	928125.028	25.000	1143.550	n2o:CCF2020
MBA:1049	owl:NamedIndividual	MBA:354	239375.007	25.000	1681.491	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:1049	239375.007	25.000	1681.491	n2o:CCF2020
MBA:1049	owl:NamedIndividual	MBA:512	1417500.042	25.000	973.435	n2o:CCF2020
MBA:512	owl:NamedIndividual	MBA:1049	1417500.042	25.000	973.435	n2o:CCF2020
MBA:1049	owl:NamedIndividual	MBA:728	2558125.076	25.000	1953.439	n2o:CCF2020
MBA:728	owl:NamedIndividual	MBA:1049	2558125.076	25.000	1953.439	n2o:CCF2020
MBA:1052	owl:NamedIndividual	MBA:128	3435625.102	25.000	815.655	n2o:CCF2020
MBA:128	owl:NamedIndividual	MBA:1052	3435625.102	25.000	815.655	n2o:CCF2020
MBA:1052	owl:NamedIndividual	MBA:246	55000.002	25.000	736.387	n2o:CCF2020
MBA:246	owl:NamedIndividual	MBA:1052	55000.002	25.000	736.387	n2o:CCF2020
MBA:1052	owl:NamedIndividual	MBA:313	2770000.083	25.000	885.395	n2o:CCF2020
MBA:313	owl:NamedIndividual	MBA:1052	2770000.083	25.000	885.395	n2o:CCF2020
MBA:1052	owl:NamedIndividual	MBA:616	70625.002	25.000	955.372	n2o:CCF2020
MBA:616	owl:NamedIndividual	MBA:1052	70625.002	25.000	955.372	n2o:CCF2020
MBA:1052	owl:NamedIndividual	MBA:752	1683125.050	25.000	1324.013	n2o:CCF2020
MBA:752	owl:NamedIndividual	MBA:1052	1683125.050	25.000	1324.013	n2o:CCF2020
MBA:1052	owl:NamedIndividual	MBA:771	1343125.040	25.000	1491.169	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:1052	1343125.040	25.000	1491.169	n2o:CCF2020
MBA:1052	owl:NamedIndividual	MBA:867	654375.020	25.000	673.791	n2o:CCF2020
MBA:867	owl:NamedIndividual	MBA:1052	654375.020	25.000	673.791	n2o:CCF2020
MBA:1052	owl:NamedIndividual	MBA:933	303750.009	25.000	780.290	n2o:CCF2020
MBA:933	owl:NamedIndividual	MBA:1052	303750.009	25.000	780.290	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:111	2659375.079	25.000	1452.762	n2o:CCF2020
MBA:111	owl:NamedIndividual	MBA:1057	2659375.079	25.000	1452.762	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:345	2432500.072	25.000	1454.643	n2o:CCF2020
MBA:345	owl:NamedIndividual	MBA:1057	2432500.072	25.000	1454.643	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:378	1713125.051	25.000	1827.268	n2o:CCF2020
MBA:378	owl:NamedIndividual	MBA:1057	1713125.051	25.000	1827.268	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:484682512	86875.003	25.000	2965.004	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:1057	86875.003	25.000	2965.004	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:583	278125.008	25.000	309.604	n2o:CCF2020
MBA:583	owl:NamedIndividual	MBA:1057	278125.008	25.000	309.604	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:672	80625.002	25.000	728.962	n2o:CCF2020
MBA:672	owl:NamedIndividual	MBA:1057	80625.002	25.000	728.962	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:677	3369375.100	25.000	1640.885	n2o:CCF2020
MBA:677	owl:NamedIndividual	MBA:1057	3369375.100	25.000	1640.885	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:776	1647500.049	25.000	2325.276	n2o:CCF2020
MBA:776	owl:NamedIndividual	MBA:1057	1647500.049	25.000	2325.276	n2o:CCF2020
MBA:1057	owl:NamedIndividual	MBA:985	1231875.037	25.000	2139.956	n2o:CCF2020
MBA:985	owl:NamedIndividual	MBA:1057	1231875.037	25.000	2139.956	n2o:CCF2020
MBA:106	owl:NamedIndividual	MBA:354	64375.002	25.000	1021.119	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:106	64375.002	25.000	1021.119	n2o:CCF2020
MBA:106	owl:NamedIndividual	MBA:445	92500.003	25.000	419.643	n2o:CCF2020
MBA:445	owl:NamedIndividual	MBA:106	92500.003	25.000	419.643	n2o:CCF2020
MBA:106	owl:NamedIndividual	MBA:651	51250.002	25.000	1004.610	n2o:CCF2020
MBA:651	owl:NamedIndividual	MBA:106	51250.002	25.000	1004.610	n2o:CCF2020
MBA:106	owl:NamedIndividual	MBA:852	146875.004	25.000	527.502	n2o:CCF2020
MBA:852	owl:NamedIndividual	MBA:106	146875.004	25.000	527.502	n2o:CCF2020
MBA:1061	owl:NamedIndividual	MBA:215	419375.012	25.000	713.741	n2o:CCF2020
MBA:215	owl:NamedIndividual	MBA:1061	419375.012	25.000	713.741	n2o:CCF2020
MBA:1061	owl:NamedIndividual	MBA:294	1193750.036	25.000	1004.437	n2o:CCF2020
MBA:294	owl:NamedIndividual	MBA:1061	1193750.036	25.000	1004.437	n2o:CCF2020
MBA:1061	owl:NamedIndividual	MBA:313	1221250.036	25.000	1475.829	n2o:CCF2020
MBA:313	owl:NamedIndividual	MBA:1061	1221250.036	25.000	1475.829	n2o:CCF2020
MBA:1061	owl:NamedIndividual	MBA:628	1070625.032	25.000	170.281	n2o:CCF2020
MBA:628	owl:NamedIndividual	MBA:1061	1070625.032	25.000	170.281	n2o:CCF2020
MBA:1061	owl:NamedIndividual	MBA:706	601875.018	25.000	262.674	n2o:CCF2020
MBA:706	owl:NamedIndividual	MBA:1061	601875.018	25.000	262.674	n2o:CCF2020
MBA:10671	owl:NamedIndividual	MBA:1097	105625.003	25.000	1490.284	n2o:CCF2020
MBA:1097	owl:NamedIndividual	MBA:10671	105625.003	25.000	1490.284	n2o:CCF2020
MBA:10671	owl:NamedIndividual	MBA:129	81250.002	25.000	3446.533	n2o:CCF2020
MBA:129	owl:NamedIndividual	MBA:10671	81250.002	25.000	3446.533	n2o:CCF2020
MBA:10671	owl:NamedIndividual	MBA:223	528125.016	25.000	327.846	n2o:CCF2020
MBA:223	owl:NamedIndividual	MBA:10671	528125.016	25.000	327.846	n2o:CCF2020
MBA:1069	owl:NamedIndividual	MBA:1093	37500.001	25.000	1347.843	n2o:CCF2020
MBA:1093	owl:NamedIndividual	MBA:1069	37500.001	25.000	1347.843	n2o:CCF2020
MBA:1069	owl:NamedIndividual	MBA:307	265625.008	25.000	421.782	n2o:CCF2020
MBA:307	owl:NamedIndividual	MBA:1069	265625.008	25.000	421.782	n2o:CCF2020
MBA:1069	owl:NamedIndividual	MBA:354	1580000.047	25.000	1134.083	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:1069	1580000.047	25.000	1134.083	n2o:CCF2020
MBA:1069	owl:NamedIndividual	MBA:398	3750.000	25.000	1002.651	n2o:CCF2020
MBA:398	owl:NamedIndividual	MBA:1069	3750.000	25.000	1002.651	n2o:CCF2020
MBA:1069	owl:NamedIndividual	MBA:661	201250.006	25.000	267.421	n2o:CCF2020
MBA:661	owl:NamedIndividual	MBA:1069	201250.006	25.000	267.421	n2o:CCF2020
MBA:1069	owl:NamedIndividual	MBA:771	68750.002	25.000	1656.391	n2o:CCF2020
MBA:771	owl:NamedIndividual	MBA:1069	68750.002	25.000	1656.391	n2o:CCF2020
MBA:1069	owl:NamedIndividual	MBA:978	299375.009	25.000	754.576	n2o:CCF2020
MBA:978	owl:NamedIndividual	MBA:1069	299375.009	25.000	754.576	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:1097	346250.010	25.000	746.343	n2o:CCF2020
MBA:1097	owl:NamedIndividual	MBA:1077	346250.010	25.000	746.343	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:127	39375.001	25.000	910.793	n2o:CCF2020
MBA:127	owl:NamedIndividual	MBA:1077	39375.001	25.000	910.793	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:181	1123125.033	25.000	292.744	n2o:CCF2020
MBA:181	owl:NamedIndividual	MBA:1077	1123125.033	25.000	292.744	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:262	115000.003	25.000	1001.637	n2o:CCF2020
MBA:262	owl:NamedIndividual	MBA:1077	115000.003	25.000	1001.637	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:366	940000.028	25.000	383.627	n2o:CCF2020
MBA:366	owl:NamedIndividual	MBA:1077	940000.028	25.000	383.627	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:549	926875.028	25.000	1213.428	n2o:CCF2020
MBA:549	owl:NamedIndividual	MBA:1077	926875.028	25.000	1213.428	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:63	38750.001	25.000	399.876	n2o:CCF2020
MBA:63	owl:NamedIndividual	MBA:1077	38750.001	25.000	399.876	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:685	353125.011	25.000	393.386	n2o:CCF2020
MBA:685	owl:NamedIndividual	MBA:1077	353125.011	25.000	393.386	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:797	395000.012	25.000	878.003	n2o:CCF2020
MBA:797	owl:NamedIndividual	MBA:1077	395000.012	25.000	878.003	n2o:CCF2020
MBA:1077	owl:NamedIndividual	MBA:824	51250.002	25.000	938.535	n2o:CCF2020
MBA:824	owl:NamedIndividual	MBA:1077	51250.002	25.000	938.535	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:129	4483125.134	25.000	2526.762	n2o:CCF2020
MBA:129	owl:NamedIndividual	MBA:108	4483125.134	25.000	2526.762	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:145	5046875.150	25.000	2357.024	n2o:CCF2020
MBA:145	owl:NamedIndividual	MBA:108	5046875.150	25.000	2357.024	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:153	8611875.257	25.000	2966.948	n2o:CCF2020
MBA:153	owl:NamedIndividual	MBA:108	8611875.257	25.000	2966.948	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:217	3750.000	25.000	2266.944	n2o:CCF2020
MBA:217	owl:NamedIndividual	MBA:108	3750.000	25.000	2266.944	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:354	288125.009	25.000	3730.572	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:108	288125.009	25.000	3730.572	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:477	9375.000	25.000	3877.210	n2o:CCF2020
MBA:477	owl:NamedIndividual	MBA:108	9375.000	25.000	3877.210	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:483	436250.013	25.000	2252.152	n2o:CCF2020
MBA:483	owl:NamedIndividual	MBA:108	436250.013	25.000	2252.152	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:512	148750.004	25.000	1928.185	n2o:CCF2020
MBA:512	owl:NamedIndividual	MBA:108	148750.004	25.000	1928.185	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:672	11250.000	25.000	3582.303	n2o:CCF2020
MBA:672	owl:NamedIndividual	MBA:108	11250.000	25.000	3582.303	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:728	276875.008	25.000	2684.096	n2o:CCF2020
MBA:728	owl:NamedIndividual	MBA:108	276875.008	25.000	2684.096	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:768	1756875.052	25.000	2169.850	n2o:CCF2020
MBA:768	owl:NamedIndividual	MBA:108	1756875.052	25.000	2169.850	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:81	16961875.506	25.000	2901.233	n2o:CCF2020
MBA:81	owl:NamedIndividual	MBA:108	16961875.506	25.000	2901.233	n2o:CCF2020
MBA:108	owl:NamedIndividual	MBA:968	293125.009	25.000	3042.277	n2o:CCF2020
MBA:968	owl:NamedIndividual	MBA:108	293125.009	25.000	3042.277	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:1089	471250.014	25.000	465.289	n2o:CCF2020
MBA:1089	owl:NamedIndividual	MBA:1084	471250.014	25.000	465.289	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:484682470	107500.003	25.000	453.799	n2o:CCF2020
MBA:484682470	owl:NamedIndividual	MBA:1084	107500.003	25.000	453.799	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:484682508	222500.007	25.000	1363.409	n2o:CCF2020
MBA:484682508	owl:NamedIndividual	MBA:1084	222500.007	25.000	1363.409	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:502	2860000.085	25.000	543.650	n2o:CCF2020
MBA:502	owl:NamedIndividual	MBA:1084	2860000.085	25.000	543.650	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:589508447	60000.002	25.000	2346.608	n2o:CCF2020
MBA:589508447	owl:NamedIndividual	MBA:1084	60000.002	25.000	2346.608	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:726	3115000.093	25.000	1306.936	n2o:CCF2020
MBA:726	owl:NamedIndividual	MBA:1084	3115000.093	25.000	1306.936	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:843	3265625.097	25.000	418.918	n2o:CCF2020
MBA:843	owl:NamedIndividual	MBA:1084	3265625.097	25.000	418.918	n2o:CCF2020
MBA:1084	owl:NamedIndividual	MBA:926	243125.007	25.000	806.944	n2o:CCF2020
MBA:926	owl:NamedIndividual	MBA:1084	243125.007	25.000	806.944	n2o:CCF2020
MBA:1089	owl:NamedIndividual	MBA:302	11250.000	25.000	1992.980	n2o:CCF2020
MBA:302	owl:NamedIndividual	MBA:1089	11250.000	25.000	1992.980	n2o:CCF2020
MBA:1089	owl:NamedIndividual	MBA:312782628	45000.001	25.000	1055.387	n2o:CCF2020
